ssvid,eez,year,flag_iso3,fishing_hours,eez_iso3
553111735,8324,2017,PNG,312.07222222222214,PNG
553111735,8316,2017,PNG,419.1397222222223,FSM
553111735,8488,2017,PNG,337.56361111111124,KIR
553111735,8450,2017,PNG,70.495,KIR
553111735,8314,2017,PNG,673.0777777777777,SLB
553111735,8326,2017,PNG,138.3122222222223,TUV
553111735,8317,2017,PNG,150.79055555555558,NRU
553111735,8318,2017,PNG,182.04694444444445,MHL
412446504,8315,2019,CHN,219.50277777777777,PLW
412446504,8486,2019,CHN,1197.6533333333332,CHN
412446504,8321,2019,CHN,0.44722222222222224,TWN
412446504,NA,2019,CHN,264.2475,high_seas
432726000,8324,2023,JPN,0.7102777777777777,PNG
432726000,8487,2023,JPN,8.110555555555557,JPN
432726000,NA,2023,JPN,14.138333333333332,high_seas
432726000,8316,2023,JPN,8.961944444444445,FSM
416883418,8322,2020,TWN,6.631111111111111,PHL
416883418,8487,2020,TWN,517.3563888888889,JPN
416883418,NA,2020,TWN,1240.7641666666666,high_seas
416883418,8321,2020,TWN,76.84361111111112,TWN
416883418,48954,2020,TWN,128.93666666666667,TWN
416001084,8324,2018,TWN,4844.97638888889,PNG
412446501,8486,2017,CHN,616.6169444444442,CHN
431817000,8316,2018,JPN,281.97611111111115,FSM
431817000,8324,2018,JPN,87.91416666666667,PNG
431817000,8486,2018,JPN,1.9077777777777778,CHN
431817000,8317,2018,JPN,22.397222222222222,NRU
431817000,8318,2018,JPN,39.44972222222223,MHL
431817000,8315,2018,JPN,17.72472222222222,PLW
431817000,8487,2018,JPN,1.1247222222222222,JPN
416002973,8316,2018,TWN,4.958333333333333,FSM
416002973,8315,2018,TWN,1686.696388888889,PLW
416002973,NA,2018,TWN,671.5358333333332,high_seas
412446504,8321,2022,CHN,0.2529361111111111,TWN
412446504,8486,2022,CHN,1561.1421944444446,CHN
431680141,NA,2021,JPN,519.2785555555555,high_seas
431680141,8315,2021,JPN,2622.120267780278,PLW
431680141,8487,2021,JPN,79.02177222222222,JPN
431011377,8487,2018,JPN,434.74444444444435,JPN
431011377,NA,2018,JPN,621.6041666666667,high_seas
416002973,8321,2021,TWN,9.870277777777778,TWN
416002973,NA,2021,TWN,1610.5716995766666,high_seas
416002973,8315,2021,TWN,4.188611111111111,PLW
201601665,8321,2023,UNK,74.24111111111111,TWN
201601665,NA,2023,UNK,1459.7294444444447,high_seas
201601665,8322,2023,UNK,403.4138888888889,PHL
431680470,8487,2023,JPN,940.3600000000001,JPN
431680470,48954,2023,JPN,22.31388888888889,TWN
431680630,8487,2024,JPN,0.25805555555555554,JPN
431680630,NA,2024,JPN,55.350833333333334,high_seas
431155000,8316,2022,JPN,19.18947861111111,FSM
431155000,8324,2022,JPN,168.2692500000002,PNG
431155000,8487,2022,JPN,35.53952222222222,JPN
416002888,NA,2017,TWN,373.5994444444445,high_seas
416002888,8315,2017,TWN,1082.1411111111113,PLW
416003009,8315,2018,TWN,2.4483333333333333,PLW
416003009,8322,2018,TWN,73.8325,PHL
416003009,NA,2018,TWN,4263.480277777778,high_seas
416003055,NA,2019,TWN,1510.2691666666667,high_seas
416003055,8315,2019,TWN,25.317777777777778,PLW
416003055,8322,2019,TWN,45.7875,PHL
416003055,8316,2019,TWN,1215.4483333333335,FSM
338394000,8314,2017,USA,226.73472222222233,SLB
338394000,8324,2017,USA,145.25833333333338,PNG
338394000,8321,2017,USA,1.746388888888889,TWN
338394000,8316,2017,USA,526.3550000000002,FSM
338394000,8313,2017,USA,3.9891666666666667,VUT
338394000,8317,2017,USA,45.1013888888889,NRU
338394000,8488,2017,USA,126.18888888888893,KIR
200021422,NA,2018,NA,3514.2133333333336,high_seas
431680730,8315,2019,JPN,1618.5091666666665,PLW
431680730,NA,2019,JPN,1947.4972222222223,high_seas
432845000,8314,2017,JPN,35.53972222222224,SLB
432845000,NA,2017,JPN,1.55,high_seas
432845000,8324,2017,JPN,1191.2294444444449,PNG
432845000,8316,2017,JPN,774.2427777777777,FSM
548051500,8324,2020,PHL,1174.4088888888894,PNG
548051500,8314,2020,PHL,22.515,SLB
431680360,8316,2018,JPN,121.11055555555558,FSM
431680360,8487,2018,JPN,184.90472222222223,JPN
431680360,8315,2018,JPN,979.8752777777778,PLW
431680360,NA,2018,JPN,177.83305555555557,high_seas
431600390,NA,2018,JPN,915.6050000000001,high_seas
431600390,8487,2018,JPN,354.8969444444445,JPN
431600390,8315,2018,JPN,247.19333333333333,PLW
431680680,8487,2022,JPN,1270.2564183333336,JPN
431680680,NA,2022,JPN,1499.3613583333333,high_seas
431680370,8487,2017,JPN,480.4244444444445,JPN
431680370,NA,2017,JPN,929.5177777777777,high_seas
432549000,8487,2023,JPN,226.2677777777778,JPN
432549000,8324,2023,JPN,10.188333333333349,PNG
432549000,8316,2023,JPN,33.94250000000005,FSM
432549000,8317,2023,JPN,0.6808333333333333,NRU
416002989,NA,2024,TWN,524.0086111111112,high_seas
416002415,NA,2019,TWN,3058.5788888888887,high_seas
548487100,8326,2014,PHL,151.7580555555556,TUV
548487100,8317,2014,PHL,15.014444444444443,NRU
548487100,8324,2014,PHL,216.09805555555556,PNG
548487100,8450,2014,PHL,12.963888888888885,KIR
548487100,8316,2014,PHL,24.762222222222217,FSM
548487100,8318,2014,PHL,4.932777777777778,MHL
548487100,8314,2014,PHL,51.56944444444445,SLB
548487100,8488,2014,PHL,300.5780555555555,KIR
431680460,NA,2016,JPN,772.4725,high_seas
431680460,8315,2016,JPN,794.395,PLW
431399000,8324,2017,JPN,744.2116666666666,PNG
431399000,8487,2017,JPN,2.75,JPN
431399000,NA,2017,JPN,13.061944444444443,high_seas
431399000,8316,2017,JPN,484.2827777777778,FSM
431399000,8315,2017,JPN,5.414444444444444,PLW
432948000,NA,2019,JPN,25.488055555555558,high_seas
432948000,8324,2019,JPN,1414.9761111111113,PNG
432948000,8316,2019,JPN,683.5269444444448,FSM
416004411,8321,2022,TWN,8.510277777777778,TWN
416004411,NA,2022,TWN,5221.550982956388,high_seas
367084000,8488,2019,USA,8.113055555555556,KIR
367084000,8315,2019,USA,3.1813888888888897,PLW
367084000,8324,2019,USA,357.57138888888903,PNG
367084000,8316,2019,USA,410.8169444444447,FSM
367084000,8317,2019,USA,225.18472222222235,NRU
367084000,NA,2019,USA,4.564166666666663,high_seas
367084000,8322,2019,USA,69.84027777777779,PHL
432410000,8324,2014,JPN,252.12166666666667,PNG
432410000,8488,2014,JPN,7.003055555555555,KIR
432410000,NA,2014,JPN,8.402777777777779,high_seas
432410000,8316,2014,JPN,81.39138888888888,FSM
432410000,8314,2014,JPN,6.336944444444445,SLB
432410000,8487,2014,JPN,0.7008333333333333,JPN
416004256,8315,2015,TWN,47.219166666666666,PLW
416004256,8487,2015,TWN,3.3136111111111113,JPN
416004256,8321,2015,TWN,54.19861111111109,TWN
416004256,NA,2015,TWN,1424.7825000000003,high_seas
553111750,8317,2017,PNG,256.20527777777784,NRU
553111750,8488,2017,PNG,380.51833333333343,KIR
553111750,8324,2017,PNG,413.3522222222223,PNG
553111750,8314,2017,PNG,185.34972222222225,SLB
553111750,8316,2017,PNG,604.7302777777777,FSM
553111750,8318,2017,PNG,247.87694444444452,MHL
416229500,48980,2019,TWN,5.418055555555555,USA
416229500,NA,2019,TWN,4717.717777777778,high_seas
416004256,NA,2018,TWN,3953.1680555555563,high_seas
416004256,48980,2018,TWN,1.6816666666666666,USA
416004256,8487,2018,TWN,3.308888888888889,JPN
432726000,8314,2015,JPN,135.6925,SLB
432726000,8316,2015,JPN,569.3552777777779,FSM
432726000,8488,2015,JPN,157.7069444444445,KIR
432726000,8324,2015,JPN,493.38722222222236,PNG
432726000,NA,2015,JPN,49.02444444444445,high_seas
416001252,8321,2022,TWN,76.92789166666667,TWN
416001252,48954,2022,TWN,1208.701402777778,TWN
416001252,8487,2022,TWN,178.56318055555556,JPN
416001252,NA,2022,TWN,1182.3712666666663,high_seas
510073000,NA,2021,FSM,81.44485113944455,high_seas
510073000,8486,2021,FSM,1.55585,CHN
510073000,8318,2021,FSM,370.0831646013894,MHL
510073000,8316,2021,FSM,59.72638888888892,FSM
510073000,8484,2021,FSM,2.2971388888888886,VNM
510073000,8322,2021,FSM,16.141027777777776,PHL
510073000,8324,2021,FSM,34.91916666666668,PNG
510073000,8488,2021,FSM,49.30666666666673,KIR
510073000,8321,2021,FSM,20.127141666666674,TWN
510073000,8317,2021,FSM,89.53138888888894,NRU
413345000,8325,2018,CHN,63.39638888888892,FJI
413345000,NA,2018,CHN,384.1877777777779,high_seas
413345000,8314,2018,CHN,4787.4547222222245,SLB
431159000,8492,2017,JPN,21.61,IDN
431159000,8324,2017,JPN,1192.0025000000005,PNG
431159000,8316,2017,JPN,371.19305555555565,FSM
431159000,48980,2017,JPN,0.07138888888888889,USA
200012869,48954,2019,TWN,77.90388888888889,TWN
200012869,8487,2019,TWN,89.38111111111111,JPN
200012869,8321,2019,TWN,95.57194444444444,TWN
200012869,NA,2019,TWN,26.717222222222222,high_seas
416003189,NA,2014,TWN,4165.271111111112,high_seas
510054000,8317,2015,FSM,156.92944444444444,NRU
510054000,NA,2015,FSM,121.74999999999999,high_seas
510054000,8318,2015,FSM,159.96666666666667,MHL
510054000,8487,2015,FSM,0.18555555555555556,JPN
510054000,8441,2015,FSM,167.85555555555558,KIR
510054000,8316,2015,FSM,430.7536111111111,FSM
510054000,8488,2015,FSM,153.39055555555552,KIR
510054000,8324,2015,FSM,336.8747222222222,PNG
416002575,8316,2018,TWN,17.18027777777778,FSM
416002575,NA,2018,TWN,4674.237777777778,high_seas
416002575,8315,2018,TWN,7.9352777777777765,PLW
416002506,NA,2021,TWN,1803.7861111111113,high_seas
416004368,NA,2022,TWN,947.676502777778,high_seas
416004368,8343,2022,TWN,49.97027777777778,MUS
412460004,8445,2018,CHN,13.31777777777778,WSM
412460004,8446,2018,CHN,4967.34138888889,NZL
412460004,8444,2018,CHN,0.8352777777777778,USA
412460004,NA,2018,CHN,331.4325,high_seas
416569000,8488,2019,TWN,950.951388888889,KIR
416569000,8316,2019,TWN,29.47555555555555,FSM
416569000,8317,2019,TWN,153.60527777777781,NRU
416569000,8315,2019,TWN,2.1969444444444446,PLW
416569000,8314,2019,TWN,77.99805555555557,SLB
416569000,8318,2019,TWN,0.5322222222222223,MHL
416569000,NA,2019,TWN,8.247499999999999,high_seas
416569000,8326,2019,TWN,288.56083333333333,TUV
553111750,8450,2016,PNG,13.658888888888889,KIR
553111750,8326,2016,PNG,8.944722222222222,TUV
553111750,8318,2016,PNG,336.5538888888889,MHL
553111750,8324,2016,PNG,390.8083333333334,PNG
553111750,8488,2016,PNG,641.0661111111112,KIR
553111750,8316,2016,PNG,291.66194444444443,FSM
553111750,8317,2016,PNG,339.6577777777779,NRU
553111750,NA,2016,PNG,2.2441666666666666,high_seas
416004049,8446,2020,TWN,5.550277777777778,NZL
416004049,NA,2020,TWN,5082.171388888887,high_seas
416003113,8315,2019,TWN,3155.4300000000003,PLW
416003113,NA,2019,TWN,66.61222222222221,high_seas
412420934,8432,2015,CHN,88.90027777777777,PER
412420934,NA,2015,CHN,4259.25861111111,high_seas
412446506,8486,2017,CHN,472.7091666666667,CHN
416003541,8486,2020,TWN,7.948888888888889,CHN
416003541,8321,2020,TWN,719.7344444444446,TWN
416002973,NA,2023,TWN,2921.435833333333,high_seas
412420501,8486,2023,CHN,37.9038888888889,CHN
412420501,NA,2023,CHN,1715.393333333333,high_seas
412420501,8452,2023,CHN,15.895833333333332,USA
412420501,8487,2023,CHN,125.12249999999999,JPN
440226000,8326,2018,KOR,13.422500000000001,TUV
440226000,8317,2018,KOR,55.19638888888889,NRU
440226000,8488,2018,KOR,233.59277777777783,KIR
440226000,8314,2018,KOR,13.343333333333332,SLB
440226000,NA,2018,KOR,1.5211111111111113,high_seas
440226000,8318,2018,KOR,75.74472222222224,MHL
440226000,8316,2018,KOR,270.76611111111106,FSM
440226000,8324,2018,KOR,273.0105555555556,PNG
553111765,8318,2019,PNG,15.734722222222235,MHL
553111765,8488,2019,PNG,20.42055555555557,KIR
553111765,8324,2019,PNG,953.6838888888892,PNG
553111765,NA,2019,PNG,4.474722222222223,high_seas
553111765,8317,2019,PNG,10.891666666666664,NRU
553111765,8316,2019,PNG,747.591388888889,FSM
553111765,8315,2019,PNG,7.904444444444445,PLW
431200460,8487,2021,JPN,597.3055694444445,JPN
431200460,NA,2021,JPN,1137.5955555555556,high_seas
416002198,8445,2019,TWN,9.379722222222224,WSM
416002198,8448,2019,TWN,3594.2469444444446,TON
553111777,8324,2020,PNG,49.290000000000006,PNG
416222700,8447,2020,TWN,2.751944444444444,NZL
416222700,8449,2020,TWN,6.146111111111111,NZL
416222700,8446,2020,TWN,6.338055555555555,NZL
416222700,8316,2020,TWN,0.9777777777777779,FSM
416222700,8326,2020,TWN,17.258888888888887,TUV
416222700,8444,2020,TWN,0.22333333333333336,USA
416222700,NA,2020,TWN,3452.72888888889,high_seas
416222700,8450,2020,TWN,4.626944444444444,KIR
416002506,NA,2018,TWN,1879.7044444444448,high_seas
416002506,8315,2018,TWN,8.450277777777778,PLW
431331000,8324,2022,JPN,0.09333333333333334,PNG
431331000,NA,2022,JPN,0.052500000000000005,high_seas
412440549,8486,2021,CHN,193.52111111111114,CHN
412440549,8487,2021,CHN,4.139166666666667,JPN
412440549,NA,2021,CHN,1443.7391966447246,high_seas
431602750,8487,2019,JPN,384.6983333333334,JPN
431602750,NA,2019,JPN,3164.040833333334,high_seas
432487000,8487,2021,JPN,12.776388888888887,JPN
432487000,8317,2021,JPN,3.3647222222222193,NRU
432487000,8316,2021,JPN,142.28777777777788,FSM
432487000,8324,2021,JPN,441.833206615278,PNG
412420805,NA,2021,CHN,1328.4119662680557,high_seas
412420805,8486,2021,CHN,31.918055555555558,CHN
431680280,NA,2019,JPN,460.7108333333333,high_seas
431680280,8315,2019,JPN,703.343888888889,PLW
431310000,8316,2014,JPN,75.1913888888889,FSM
431310000,8324,2014,JPN,33.75416666666666,PNG
431310000,8314,2014,JPN,1.9413888888888888,SLB
416002117,8315,2016,TWN,12.360277777777778,PLW
416002117,NA,2016,TWN,130.04888888888888,high_seas
431159000,NA,2018,JPN,0.3175,high_seas
431159000,8324,2018,JPN,879.609166666667,PNG
431159000,8316,2018,JPN,1180.536944444445,FSM
431159000,8487,2018,JPN,19.99,JPN
431159000,48980,2018,JPN,13.02805555555557,USA
416000211,NA,2018,TWN,4529.061111111112,high_seas
416000211,8322,2018,TWN,37.63555555555556,PHL
416000211,8316,2018,TWN,5.779444444444445,FSM
416000211,8315,2018,TWN,2.275,PLW
416001084,8324,2019,TWN,5352.029444444444,PNG
416001084,8315,2019,TWN,1.6755555555555555,PLW
412440552,NA,2018,CHN,4380.477777777781,high_seas
416002251,NA,2018,TWN,4715.628055555556,high_seas
416002251,8487,2018,TWN,11.206388888888888,JPN
416002251,8343,2018,TWN,634.2652777777778,MUS
416002251,8338,2018,TWN,54.03388888888888,FRA
416002251,8348,2018,TWN,564.0869444444445,MDG
416000737,NA,2023,TWN,5582.813611111111,high_seas
416000737,8321,2023,TWN,0.2222222222222222,TWN
416000737,8322,2023,TWN,12.987777777777778,PHL
412420421,NA,2024,CHN,316.08722222222224,high_seas
510069000,8318,2024,FSM,42.608333333333405,MHL
510069000,8326,2024,FSM,30.543055555555576,TUV
510073000,8450,2024,FSM,1.4944444444444445,KIR
510073000,8318,2024,FSM,25.066666666666677,MHL
510073000,8326,2024,FSM,48.25138888888895,TUV
416002323,8316,2018,TWN,4342.663055555555,FSM
416002323,NA,2018,TWN,551.7422222222222,high_seas
416000978,NA,2017,TWN,1133.4336111111113,high_seas
431866000,8314,2015,JPN,132.63750000000002,SLB
431866000,8487,2015,JPN,16.6775,JPN
431866000,8317,2015,JPN,45.41277777777779,NRU
431866000,8488,2015,JPN,245.22833333333338,KIR
431866000,8324,2015,JPN,412.71000000000004,PNG
431866000,8316,2015,JPN,595.1833333333334,FSM
431866000,NA,2015,JPN,105.49111111111112,high_seas
416002477,8348,2016,TWN,1572.2224999999999,MDG
416002477,NA,2016,TWN,4455.692777777777,high_seas
416002477,8343,2016,TWN,0.44999999999999996,MUS
416002477,8322,2016,TWN,0.6080555555555556,PHL
416000358,8315,2022,TWN,2.0433333333333334,PLW
416000358,8321,2022,TWN,45.3728,TWN
416000358,NA,2022,TWN,3206.9081222222226,high_seas
416000358,8486,2022,TWN,321.021011111111,CHN
412460113,8486,2017,CHN,0.711388888888889,CHN
412460113,8315,2017,CHN,16.78361111111111,PLW
412460113,8316,2017,CHN,2598.9252777777783,FSM
412460113,NA,2017,CHN,1.0675,high_seas
412420421,8346,2016,CHN,650.0872222222223,LKA
412420421,NA,2016,CHN,316.1938888888889,high_seas
412420421,8480,2016,CHN,1452.3091666666667,IND
431680136,8487,2023,JPN,200.66166666666666,JPN
431680136,NA,2023,JPN,866.3166666666667,high_seas
431680136,48954,2023,JPN,44.01444444444444,TWN
432948000,8324,2017,JPN,814.2027777777779,PNG
432948000,8314,2017,JPN,96.1552777777778,SLB
432948000,NA,2017,JPN,29.765,high_seas
432948000,8316,2017,JPN,964.6430555555555,FSM
432948000,8315,2017,JPN,3.925555555555555,PLW
432948000,8487,2017,JPN,0.42833333333333334,JPN
432948000,8488,2017,JPN,8.103888888888884,KIR
416002343,8315,2018,TWN,3961.873611111112,PLW
416002343,NA,2018,TWN,141.8111111111111,high_seas
200021457,8315,2018,TWN,3518.5538888888887,PLW
416000737,8315,2022,TWN,7.072777777777777,PLW
416000737,8486,2022,TWN,0.06638888888888889,CHN
416000737,8316,2022,TWN,13.367222222222221,FSM
416000737,8321,2022,TWN,2.0046561111111116,TWN
416000737,NA,2022,TWN,3207.031504903889,high_seas
431301296,8315,2015,JPN,77.84611111111111,PLW
431301296,8487,2015,JPN,23.766944444444444,JPN
431301296,NA,2015,JPN,12.08361111111111,high_seas
416003187,8315,2017,TWN,6.063611111111111,PLW
416003187,NA,2017,TWN,1411.5475,high_seas
529729000,8452,2020,KIR,4.799166666666666,USA
529729000,8326,2020,KIR,295.40944444444483,TUV
529729000,8450,2020,KIR,227.88027777777793,KIR
529729000,8488,2020,KIR,497.5947222222228,KIR
529729000,8316,2020,KIR,74.50138888888895,FSM
529729000,NA,2020,KIR,210.52972222222246,high_seas
416003505,8321,2024,TWN,198.7861111111111,TWN
416003505,8486,2024,TWN,41.38638888888889,CHN
416002494,8322,2019,TWN,20.031666666666663,PHL
416002494,NA,2019,TWN,1286.3983333333335,high_seas
416002494,8315,2019,TWN,21.875833333333333,PLW
416002494,8316,2019,TWN,936.3786111111111,FSM
416002989,8322,2022,TWN,63.46256666666666,PHL
416002989,8321,2022,TWN,11.901202777777776,TWN
416002989,8315,2022,TWN,1.8199472222222224,PLW
416002989,NA,2022,TWN,4370.517125,high_seas
416002989,8316,2022,TWN,2.597777777777778,FSM
416002766,NA,2018,TWN,601.1586111111111,high_seas
416002766,8315,2018,TWN,670.6677777777777,PLW
416002291,NA,2021,TWN,4485.197986111112,high_seas
416002291,8321,2021,TWN,5.340833333333333,TWN
431680680,8487,2020,JPN,2474.285277777778,JPN
431680680,NA,2020,JPN,1316.8447222222221,high_seas
416004687,NA,2022,TWN,1336.9211101950002,high_seas
416004687,8325,2022,TWN,109.04834166666669,FJI
416004687,8451,2022,TWN,46.83305555555557,USA
416004687,8326,2022,TWN,77.26222222222222,TUV
416004687,8314,2022,TWN,3090.358333333332,SLB
431680124,8487,2022,JPN,2.296777777777778,JPN
431680124,8315,2022,JPN,1264.6493555555555,PLW
431680124,NA,2022,JPN,391.03798611111114,high_seas
432845000,8324,2014,JPN,462.98249999999996,PNG
432845000,8316,2014,JPN,277.50944444444445,FSM
432845000,8488,2014,JPN,27.77527777777778,KIR
432845000,8314,2014,JPN,5.620277777777778,SLB
432845000,NA,2014,JPN,16.46027777777778,high_seas
431601590,8487,2024,JPN,24.644444444444467,JPN
200020717,8316,2018,NA,2.7600000000000002,FSM
200020717,8315,2018,NA,9.193055555555555,PLW
200020717,NA,2018,NA,3781.9497222222217,high_seas
200020717,8322,2018,NA,13.782222222222222,PHL
412420276,8486,2021,CHN,299.44916666666666,CHN
412420276,NA,2021,CHN,1690.121946004167,high_seas
412420276,8487,2021,CHN,0.5950000000000001,JPN
510073000,8321,2022,FSM,20.15903333333334,TWN
510073000,8316,2022,FSM,73.65777777777785,FSM
510073000,8322,2022,FSM,36.497636111111106,PHL
510073000,8327,2022,FSM,6.774327777777775,KOR
510073000,8324,2022,FSM,285.5958805555557,PNG
431680141,8315,2015,JPN,45.82388888888889,PLW
431680141,NA,2015,JPN,30.889722222222222,high_seas
432487000,8316,2019,JPN,753.5127777777782,FSM
432487000,NA,2019,JPN,0.20722222222222222,high_seas
432487000,8324,2019,JPN,1068.3713888888894,PNG
416002575,8321,2021,TWN,70.38,TWN
416002575,8486,2021,TWN,22.37388888888889,CHN
416002803,8321,2023,TWN,13.392222222222223,TWN
416002803,8486,2023,TWN,1.1466666666666667,CHN
416002803,8322,2023,TWN,1.1080555555555556,PHL
416002803,NA,2023,TWN,182.04083333333335,high_seas
510078000,8316,2016,FSM,602.1613888888891,FSM
510078000,8324,2016,FSM,77.21166666666667,PNG
510078000,8318,2016,FSM,21.13361111111112,MHL
416000445,8487,2022,TWN,8.069108333333332,JPN
416000445,NA,2022,TWN,182.78422777777777,high_seas
416000445,8321,2022,TWN,34.69965555555555,TWN
416000445,8486,2022,TWN,0.6887361111111111,CHN
416000445,8322,2022,TWN,155.37853526055557,PHL
548487100,8321,2018,PHL,0.8305555555555556,TWN
548487100,8324,2018,PHL,7.239722222222221,PNG
416000222,8321,2021,TWN,30.139838888888885,TWN
200021405,NA,2017,TWN,360.1911111111111,high_seas
200021405,8316,2017,TWN,8.5375,FSM
416000853,NA,2018,TWN,13.712777777777777,high_seas
416000853,8315,2018,TWN,2264.7999999999997,PLW
412440549,NA,2020,CHN,4835.136874387784,high_seas
431680140,8315,2017,JPN,1051.1908333333333,PLW
431501170,8315,2020,JPN,161.7938888888889,PLW
431501170,8487,2020,JPN,1383.0741666666668,JPN
431501170,NA,2020,JPN,2201.96,high_seas
431310000,8317,2018,JPN,48.148611111111116,NRU
431310000,8315,2018,JPN,7.1244444444444435,PLW
431310000,8488,2018,JPN,14.490277777777775,KIR
431310000,8316,2018,JPN,155.9477777777778,FSM
431310000,8318,2018,JPN,12.862222222222224,MHL
431310000,8324,2018,JPN,324.3366666666667,PNG
416001619,48980,2020,TWN,0.4263888888888889,USA
416001619,NA,2020,TWN,3312.7416666666663,high_seas
416001619,8321,2020,TWN,5.192777777777778,TWN
416001619,8487,2020,TWN,7.424166666666666,JPN
412440549,8318,2017,CHN,1.2911111111111109,MHL
412440549,8488,2017,CHN,0.7108333333333333,KIR
412440549,NA,2017,CHN,1867.921388888889,high_seas
432438000,8487,2023,JPN,7.317499999999999,JPN
432438000,8316,2023,JPN,37.41472222222227,FSM
431399000,NA,2020,JPN,2.5166666666666666,high_seas
431399000,8324,2020,JPN,1187.2066666666672,PNG
431399000,8314,2020,JPN,68.89722222222224,SLB
431399000,8487,2020,JPN,2.1469444444444443,JPN
431399000,8316,2020,JPN,617.1777777777777,FSM
416002995,48980,2017,TWN,79.08861111111112,USA
416002995,8316,2017,TWN,43.133611111111115,FSM
416002995,8487,2017,TWN,15.870277777777776,JPN
416002995,48957,2017,TWN,2.759444444444444,USA
416002995,NA,2017,TWN,3602.422499999998,high_seas
416002995,8455,2017,TWN,1591.2461111111113,NZL
416002995,8318,2017,TWN,96.60722222222225,MHL
416000446,NA,2019,TWN,730.8777777777781,high_seas
416000446,8315,2019,TWN,70.72305555555556,PLW
41269518,8318,2017,NA,2817.7330555555554,MHL
412420276,NA,2024,CHN,272.8966666666667,high_seas
412420276,8432,2024,CHN,32.21666666666667,PER
431503000,8314,2015,JPN,40.14722222222222,SLB
431503000,8316,2015,JPN,486.63027777777785,FSM
431503000,8486,2015,JPN,0.21166666666666667,CHN
431503000,8324,2015,JPN,116.17361111111111,PNG
416002983,8332,2015,TWN,4.930555555555555,THA
416002983,NA,2015,TWN,578.2697222222221,high_seas
416002198,NA,2021,TWN,2042.8694689163895,high_seas
412420805,26522,2019,CHN,457.5894444444444,KAZ
412420805,NA,2019,CHN,4063.3169444444447,high_seas
412420805,8465,2019,CHN,12.296111111111111,CHL
412420805,8466,2019,CHN,46.88111111111111,ARG
412420805,8480,2019,CHN,21.18472222222222,IND
412420805,8432,2019,CHN,13.052222222222223,PER
431155000,8487,2017,JPN,0.6766666666666666,JPN
431155000,8314,2017,JPN,76.05777777777782,SLB
431155000,8316,2017,JPN,889.3880555555555,FSM
431155000,8315,2017,JPN,242.7252777777778,PLW
431155000,8488,2017,JPN,107.65750000000004,KIR
431155000,8324,2017,JPN,400.5519444444445,PNG
431155000,8318,2017,JPN,30.20583333333335,MHL
431155000,NA,2017,JPN,23.60027777777778,high_seas
431155000,8317,2017,JPN,16.128888888888895,NRU
416003466,8486,2022,TWN,0.7898361111111111,CHN
416003466,8316,2022,TWN,3.2327777777777778,FSM
416003466,8487,2022,TWN,6.455555555555556,JPN
416003466,8315,2022,TWN,6.56361111111111,PLW
416003466,8321,2022,TWN,4.261436111111111,TWN
416003466,NA,2022,TWN,3089.3761277777776,high_seas
416003466,8322,2022,TWN,23.999158333333334,PHL
367084000,8324,2017,USA,86.33111111111111,PNG
367084000,8326,2017,USA,21.66472222222223,TUV
367084000,8318,2017,USA,34.13055555555557,MHL
367084000,8317,2017,USA,40.59305555555556,NRU
367084000,8451,2017,USA,0.8,USA
367084000,8450,2017,USA,8.150833333333331,KIR
367084000,8488,2017,USA,367.528888888889,KIR
367084000,8316,2017,USA,772.2647222222224,FSM
367084000,NA,2017,USA,231.27222222222235,high_seas
367084000,8321,2017,USA,0.5588888888888889,TWN
584779200,8324,2017,PHL,913.2,PNG
584779200,8488,2017,PHL,117.1875,KIR
584779200,8314,2017,PHL,48.41805555555555,SLB
584779200,8317,2017,PHL,139.21638888888896,NRU
584779200,NA,2017,PHL,0.04777777777777778,high_seas
584779200,8318,2017,PHL,4.1436111111111105,MHL
584779200,8315,2017,PHL,35.465833333333336,PLW
584779200,8316,2017,PHL,92.31972222222223,FSM
416004256,NA,2016,TWN,3821.557777777779,high_seas
416004256,8487,2016,TWN,2.6830555555555553,JPN
440226000,8441,2023,KOR,309.4147222222224,KIR
440226000,8326,2023,KOR,59.627500000000055,TUV
440226000,8318,2023,KOR,41.11194444444449,MHL
440226000,8316,2023,KOR,19.2816666666667,FSM
440226000,8314,2023,KOR,26.255277777777803,SLB
440226000,8488,2023,KOR,73.14722222222231,KIR
440226000,8324,2023,KOR,41.291944444444475,PNG
416001007,8315,2020,TWN,0.04111111111111111,PLW
416001007,NA,2020,TWN,3657.1419444444446,high_seas
431680310,8487,2015,JPN,49.605555555555554,JPN
431680310,48957,2015,JPN,3.226111111111111,USA
431680310,NA,2015,JPN,130.51416666666665,high_seas
431680310,8316,2015,JPN,668.0780555555557,FSM
431308000,8316,2023,JPN,14.533333333333331,FSM
431308000,8324,2023,JPN,45.69555555555556,PNG
416002198,NA,2024,TWN,301.53194444444455,high_seas
416002291,NA,2017,TWN,710.0422222222222,high_seas
548924000,NA,2018,PHL,0.14972222222222223,high_seas
548924000,8318,2018,PHL,25.53111111111112,MHL
548924000,8324,2018,PHL,1052.2055555555557,PNG
548924000,8316,2018,PHL,205.83277777777786,FSM
548924000,8488,2018,PHL,3.1136111111111116,KIR
548924000,8317,2018,PHL,147.2319444444445,NRU
367084000,8318,2015,USA,20.408333333333335,MHL
367084000,8326,2015,USA,243.9205555555556,TUV
367084000,NA,2015,USA,151.61555555555557,high_seas
367084000,8449,2015,USA,261.37416666666667,NZL
