filepath,valid_sci_name,iucn_weight,ED,FD,spp_weight
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_enigmaticus.tif,Lethrinus enigmaticus,0.1,0.08586387368386543,0.154445589,0.024030946268386547
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_erythracanthus.tif,Lethrinus erythracanthus,0.1,0.08919372677483096,0.061094694,0.015028842077483097
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_erythropterus.tif,Lethrinus erythropterus,0.1,0.07983098268110239,0.068076049,0.01479070316811024
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_harak.tif,Lethrinus harak,0.1,0.05987068371459456,0.045178923,0.010504960671459458
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_laticaudis.tif,Lethrinus laticaudis,0.1,0.08690289045161989,0.068076049,0.015497893945161989
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_lentjan.tif,Lethrinus lentjan,0.1,0.09034050176919514,0.050069881,0.014041038276919516
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_mahsena.tif,Lethrinus mahsena,0.25,0.06779818799839979,0.181804924,0.06240077799959995
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_microdon.tif,Lethrinus microdon,0.1,0.10152882338716472,0.111958637,0.021348746038716473
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_miniatus.tif,Lethrinus miniatus,0.1,0.08301069961163951,0.103540446,0.01865511456116395
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_nebulosus.tif,Lethrinus nebulosus,0.1,0.062198570736031474,0.16050118,0.02226997507360315
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_obsoletus.tif,Lethrinus obsoletus,0.1,0.1006867203402868,0.072810649,0.017349736934028682
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_olivaceus.tif,Lethrinus olivaceus,0.1,0.0860038351442333,0.181894828,0.026789866314423334
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_ornatus.tif,Lethrinus ornatus,0.1,0.06405169311510828,0.029924308,0.009397600111510827
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_reticulatus.tif,Lethrinus reticulatus,0.1,0.09204215655946245,0.068076049,0.016011820555946243
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lethrinus_xanthochilus.tif,Lethrinus xanthochilus,0.1,0.0750662239177626,0.130071359,0.020513758291776263
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Leucocarbo_atriceps.tif,Leucocarbo atriceps,0.1,0.08805239373427363,0.16666598173191863,0.025471837546619226
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Leucocarbo_bougainvillii.tif,Leucocarbo bougainvillii,0.25,0.08805239373427363,0.16666598173191863,0.06367959386654806
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Leucocarbo_carunculatus.tif,Leucocarbo carunculatus,0.5,0.08805239373427363,0.16666598173191863,0.12735918773309612
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Leucocarbo_chalconotus.tif,Leucocarbo chalconotus,0.5,0.08805239373427363,0.16666598173191863,0.12735918773309612
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Leucocarbo_magellanicus.tif,Leucocarbo magellanicus,0.1,0.08805239373427363,0.16666598173191863,0.025471837546619226
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Leucocarbo_onslowi.tif,Leucocarbo onslowi,1,0.08805239373427363,0.16666598173191863,0.25471837546619225
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_circularis.tif,Leucoraja circularis,0.75,0.09035792245579316,0.231101476,0.2410945488418449
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_erinacea.tif,Leucoraja erinacea,0.25,0.12752823872796323,0.126337274,0.0634663781819908
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_fullonica.tif,Leucoraja fullonica,0.5,0.09024486607713626,0.231101476,0.16067317103856812
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_garmani.tif,Leucoraja garmani,0.1,0.1688563080430125,0.231101476,0.039995778404301255
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_lentiginosa.tif,Leucoraja lentiginosa,0.25,0.11069153542909185,0.231101476,0.08544825285727296
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_leucosticta.tif,Leucoraja leucosticta,0.25,0.10994383501029915,0.231101476,0.08526132775257479
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_melitensis.tif,Leucoraja melitensis,1,0.09219800832377062,0.231101476,0.32329948432377065
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_naevus.tif,Leucoraja naevus,0.1,0.07869468843119125,0.294497664,0.03731923524311913
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_ocellata.tif,Leucoraja ocellata,0.75,0.1286407128411131,0.299643532,0.3212131836308348
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_pristispina.tif,Leucoraja pristispina,0.1,0.10606430423764658,0.231101476,0.03371657802376466
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leucoraja_wallacei.tif,Leucoraja wallacei,0.1,0.078239462207014,0.186132707,0.026437216920701403
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Leukoma_staminea.tif,Leukoma staminea,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lichia_amia.tif,Lichia amia,0.1,0.1199453658057598,0.039267729,0.01592130948057598
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lile_piquitinga.tif,Lile piquitinga,0.1,0.08428723515993926,0.093159237,0.017744647215993926
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lile_stolifera.tif,Lile stolifera,0.1,0.08145753111658378,0.126201452,0.020765898311658378
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Limanda_aspera.tif,Limanda aspera,0.25,0.061920549912058635,0.321872021,0.09594814272801466
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Limanda_ferruginea.tif,Limanda ferruginea,0.25,0.03528828095291203,0.161645815,0.04923352398822801
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Limanda_limanda.tif,Limanda limanda,0.1,0.03594413958088147,0.091034405,0.012697854458088149
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Limulus_polyphemus.tif,Limulus polyphemus,0.5,0.07962231910316488,0.19756013570762743,0.13859122740539614
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Linuparus_somniosus.tif,Linuparus somniosus,0.1,0.07962231910316488,0.19756013570762743,0.02771824548107923
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Linuparus_sordidus.tif,Linuparus sordidus,0.1,0.07962231910316488,0.19756013570762743,0.02771824548107923
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Linuparus_trigonus.tif,Linuparus trigonus,0.1,0.07962231910316488,0.19756013570762743,0.02771824548107923
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Liocarcinus_depurator.tif,Liocarcinus depurator,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Liopropoma_eukrines.tif,Liopropoma eukrines,0.1,0.0533424459427197,0.073273792,0.012661623794271971
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Liparis_tanakae.tif,Liparis tanakae,0.25,0.03853832726172087,0.093806689,0.03308625406543022
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lipocheilus_carnolabrum.tif,Lipocheilus carnolabrum,0.1,0.027147613116818455,0.100010941,0.012715855411681846
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lissodelphis_borealis.tif,Lissodelphis borealis,0.1,0.03138583908818804,0.773691339,0.08050771780881881
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lissodelphis_peronii.tif,Lissodelphis peronii,0.1,0.03138583908818804,0.577796392,0.06091822310881881
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithodes_aequispinus.tif,Lithodes aequispinus,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithodes_maja.tif,Lithodes maja,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithodes_murrayi.tif,Lithodes murrayi,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithodes_santolla.tif,Lithodes santolla,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithognathus_lithognathus.tif,Lithognathus lithognathus,0.75,0.05116972093401459,0.275611355,0.24508580695051096
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithognathus_mormyrus.tif,Lithognathus mormyrus,0.1,0.06650993287782755,0.038297107,0.010480703987782756
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithophyllon_concinna.tif,Lithophyllon concinna,0.1,0.03739957846773983,0.751158874499909,0.07885584529676488
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithophyllon_repanda.tif,Lithophyllon repanda,0.1,0.03739957846773983,0.729354823135435,0.07667544016031748
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithophyllon_scabra.tif,Lithophyllon scabra,0.1,0.02277986589750116,0.728609660196735,0.07513895260942362
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithophyllon_spinifer.tif,Lithophyllon spinifer,0.1,0.034015569847382444,0.770108148715143,0.08041237185625255
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lithophyllon_undulatum.tif,Lithophyllon undulatum,0.25,0.020998809918418605,0.182248307094067,0.0508117792531214
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Littorina_littorea.tif,Littorina littorea,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Liza_klunzingeri.tif,Liza klunzingeri,0.25,0.1280699593818451,0.027712645,0.038945651095461276
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobactis_scutaria.tif,Lobactis scutaria,0.1,0.059051542953443704,0.838462624224202,0.08975141671776458
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobodon_carcinophagus.tif,Lobodon carcinophagus,0.1,0.05840129353012132,0.539432014,0.059783330753012134
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_agaricia.tif,Lobophyllia agaricia,0.1,0.0016284749439309481,0.235072161757525,0.023670063670145597
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_corymbosa.tif,Lobophyllia corymbosa,0.1,0.02179704213960893,0.221953629744369,0.024375067188397794
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_dentata.tif,Lobophyllia dentata,0.5,0.006346376920687818,0.21807995814321,0.1122131675319489
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_diminuta.tif,Lobophyllia diminuta,0.5,0.0025229387163604416,0.175060107980413,0.08879152334838672
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_erythraea.tif,Lobophyllia erythraea,0.1,0.003020203297218705,0.160757742991895,0.01637779462891137
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_flabelliformis.tif,Lobophyllia flabelliformis,0.5,0.0052129281276914845,0.156679887318893,0.08094640772329224
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_hassi.tif,Lobophyllia hassi,0.5,0.0031760583639046766,0.201009811222997,0.10209293479345083
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_hataii.tif,Lobophyllia hataii,0.1,0.0025229387163604416,0.166788972445218,0.016931191116157845
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_hemprichii.tif,Lobophyllia hemprichii,0.1,0.004140337832052311,0.214731646472223,0.021887198430427534
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_ishigakiensis.tif,Lobophyllia ishigakiensis,0.5,0.022826971637516034,0.147666530076343,0.08524675085692952
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_radians.tif,Lobophyllia radians,0.1,0.0028263059472192235,0.230896994102695,0.023372330004991424
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_recta.tif,Lobophyllia recta,0.1,7.999692848080655e-4,0.156235826764192,0.01570357960490001
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_robusta.tif,Lobophyllia robusta,0.1,0.0053660801108007024,0.409461086052044,0.04148271661628447
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_rowleyensis.tif,Lobophyllia rowleyensis,0.25,0.032089910013860544,0.164715712763666,0.04920140569438164
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_serrata.tif,Lobophyllia serrata,0.75,0.005504450378191269,0.162333541229474,0.12587849370574894
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_valenciennesii.tif,Lobophyllia valenciennesii,0.1,0.006436822553854022,0.238770843545308,0.024520766609916204
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobophyllia_vitiensis.tif,Lobophyllia vitiensis,0.25,0.02082981229255698,0.454202023523688,0.11875795895406124
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lobotes_surinamensis.tif,Lobotes surinamensis,0.1,0.09781992018126745,0.019391791,0.011721171118126745
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Loligo_forbesii.tif,Loligo forbesii,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Loligo_vulgaris.tif,Loligo vulgaris,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lonchurus_elegans.tif,Lonchurus elegans,0.25,0.061920549912058635,0.025878507,0.02194976422801466
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophiodes_caulinaris.tif,Lophiodes caulinaris,0.1,0.07979615748418065,0.119590055,0.019938621248418067
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophiodes_kempi.tif,Lophiodes kempi,0.25,0.04307252317249361,0.119590055,0.0406656445431234
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_americanus.tif,Lophius americanus,0.25,0.06010956179770263,0.352452855,0.10314060419942567
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_budegassa.tif,Lophius budegassa,0.25,0.05482813025865446,0.199359727,0.06354696431466361
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_gastrophysus.tif,Lophius gastrophysus,0.1,0.062891228250991,0.222505998,0.0285397226250991
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_litulon.tif,Lophius litulon,0.25,0.0532972807238752,0.222505998,0.0689508196809688
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_piscatorius.tif,Lophius piscatorius,0.1,0.05701158114345553,0.265857602,0.03228691831434556
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_vaillanti.tif,Lophius vaillanti,0.25,0.05396488716575277,0.222505998,0.0691177212914382
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lophius_vomerinus.tif,Lophius vomerinus,0.25,0.05869529978179341,0.199604402,0.06457492544544835
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lopholatilus_chamaeleonticeps.tif,Lopholatilus chamaeleonticeps,0.75,0.07778187535981522,0.321221087,0.29925222176986144
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Loxechinus_albus.tif,Loxechinus albus,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Loxodon_macrorhinus.tif,Loxodon macrorhinus,0.1,0.28216835602491613,0.251902318,0.05340706740249162
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lunarca_ovalis.tif,Lunarca ovalis,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_adetii.tif,Lutjanus adetii,0.1,0.03706192127567904,0.085237254,0.012229917527567906
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_agennes.tif,Lutjanus agennes,0.25,0.07388460911934859,0.126358003,0.05006065302983714
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_analis.tif,Lutjanus analis,0.25,0.02659704640670191,0.219362217,0.061489815851675476
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_apodus.tif,Lutjanus apodus,0.1,0.033423320797987655,0.079338444,0.011276176479798766
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_argentimaculatus.tif,Lutjanus argentimaculatus,0.1,0.027738167821157622,0.230202903,0.02579410708211576
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_argentiventris.tif,Lutjanus argentiventris,0.1,0.032677142430149256,0.142732835,0.017540997743014927
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_biguttatus.tif,Lutjanus biguttatus,0.1,0.020095520780007217,0.126358003,0.014645352378000721
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_bohar.tif,Lutjanus bohar,0.1,0.02511586006147777,0.176305028,0.02014208880614778
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_boutton.tif,Lutjanus boutton,0.1,0.02408965399532888,0.076466579,0.01005562329953289
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_buccanella.tif,Lutjanus buccanella,0.25,0.02477250039661234,0.034300275,0.014768193849153084
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_campechanus.tif,Lutjanus campechanus,0.5,0.02780284571386588,0.192051068,0.10992695685693293
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_cyanopterus.tif,Lutjanus cyanopterus,0.5,0.0270741410011855,0.166782135,0.09692813800059275
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Lutjanus_decussatus.tif,Lutjanus decussatus,0.1,0.025134836012015892,0.126358003,0.015149283901201589
