lat,lon,ais_reception_positions_per_day_class_A,ais_reception_positions_per_day_class_B
23,167,407.201395801931,115.568198044848
23,168,414.516159927056,118.161579528965
23,169,421.563142101815,120.441303539217
23,170,428.342989573992,122.416210091284
23,171,434.853967023956,124.102698783889
23,172,441.092185453468,125.524106874823
23,173,447.052311158078,126.709597172933
23,174,452.72852510193,127.692644145885
23,175,458.115477063033,128.509267176946
23,176,463.209004011191,129.196187757019
23,177,468.00645267029,129.789079092817
23,178,472.506555683459,130.321039623194
23,179,476.708933922089,130.82137071098
24,-180,481.553125066306,132.272983680465
24,-179,485.197436587649,132.792082973291
24,-178,488.538834319658,133.306143257221
24,-177,491.574376010584,133.825097756438
24,-176,494.299587601861,134.35425594309
24,-175,496.708626406026,134.894465389227
24,-174,498.794723767615,135.442386173077
24,-173,500.550992376557,135.990863060564
24,-172,501.971673853001,136.529388951538
24,-171,503.053838083523,137.044660417837
24,-170,503.799432271834,137.521229598353
24,-169,504.217432529752,137.942253234771
24,-168,504.325715703748,138.29032850619
24,-167,504.15220842413,138.548389169756
24,-166,503.734933408322,138.700618792804
24,-165,503.12074648667,138.733324003336
24,-164,502.362765472362,138.635700782696
24,-163,501.516655193316,138.400421312846
24,-162,500.636036956833,138.023970277355
24,-161,499.767391788178,137.506672585555
24,-160,498.944986745856,136.852382926723
24,-159,498.186552649803,136.067849917064
24,-158,497.490551745559,135.161816435395
24,-157,496.835739171531,134.143962264835
24,-156,496.183296932441,133.023824382148
24,-155,495.481239038631,131.809834857501
24,-154,494.670288986795,130.508590860113
24,-153,493.690194021993,129.124418366976
24,-152,492.485492653183,127.659225495683
24,-151,491.010006013276,126.112586879192
24,-150,489.229663081431,124.48197885518
24,-149,487.123599636498,122.763102199109
24,-148,484.68373144501,120.950269650878
24,-147,481.913168329995,119.036872416417
24,-146,478.823908000241,117.01594995426
24,-145,475.434239661008,114.880863998095
24,-144,471.766214346982,112.626032942622
24,-143,467.843421637967,110.247639440457
24,-142,463.689173238121,107.744204185367
24,-141,459.325058449413,105.116933027291
24,-140,454.769739783516,102.369788380138
24,-139,450.037838319752,99.5092932459096
24,-138,445.138833302875,96.5441273051433
24,-137,440.076033145223,93.4846044088683
24,-136,434.845792696716,90.3421242631885
24,-135,429.437192038456,87.1286727617395
24,-134,423.832336354858,83.8564157735048
24,-133,418.007308650264,80.537401280492
24,-132,411.933659965311,77.1833622410716
24,-131,405.580218774903,73.8056004344092
24,-130,398.914984095239,70.4149291456173
24,-129,391.906923627475,67.0216572353904
24,-128,384.527571703048,63.6356054157678
24,-127,376.752360762035,60.2661535876509
24,-126,368.561625901057,56.922322297484
24,-125,359.941241198125,53.6128894496979
24,-124,350.882916704811,50.3465353600223
24,-123,341.384288728447,47.1319975797633
24,-122,331.4490095733,43.9782060134075
24,-121,321.087029972839,40.8943634825882
24,-120,310.315163467061,37.8899405525268
24,-119,299.157870883949,34.9745667814969
24,-118,287.648060051453,32.1578206667048
24,-117,275.827598590249,29.448941710909
24,-116,263.747208618492,26.8565037935567
24,-115,251.465472503533,24.3880948544728
24,-114,239.046841126543,22.0500428407539
24,-113,226.558777251582,19.8472146468406
24,-112,214.068412659144,17.7828983500208
24,-111,201.63924958486,15.8587645654297
24,-110,189.328427600846,14.0748937940344
24,-109,177.184922020103,12.4298542074483
24,-108,165.248836513695,10.9208167898757
24,-107,153.551810031127,9.54369891487114
24,-106,142.118503283716,8.29333018740829
24,-105,130.969082818943,7.16363443753694
24,-104,120.12248268434,6.14782017029647
24,-103,109.59999578398,5.23857094645757
24,-102,99.4285430691025,4.4282289066663
24,-101,89.6429158753649,3.70896878302841
24,-100,80.2864320556141,3.07296417318811
24,-99,71.4097512134855,2.51254999367171
24,-98,63.0679790597342,2.02038343950942
24,-97,55.3165643148093,1.58960099371376
24,-96,48.2067547192935,1.213963214363
24,-95,41.781446983335,0.887974795098443
24,-94,36.07211999342,0.6069665559168
24,-93,31.0972578598965,0.36712888387659
24,-92,26.8623772311618,0.165491691985604
24,-91,23.3615612321418,-0.000147375732790657
24,-90,20.5802729538871,-0.131338362136394
24,-89,18.4991212813029,-0.229124617733464
24,-88,17.0981379062547,-0.294201519943871
24,-87,16.3610039365244,-0.32706948636772
24,-86,16.2785905983976,-0.328163110448133
24,-85,16.8512162400427,-0.297941368696582
24,-84,18.0892066792648,-0.236929155247782
24,-83,20.0116528982458,-0.145706998964644
24,-82,22.6436022441114,-0.0248523704118161
24,-81,26.0121855431555,0.125158834390419
24,-80,30.1422976285133,0.304078972846377
24,-79,35.0524128585657,0.512030685414269
24,-78,40.7509907481214,0.749651337707008
24,-77,47.2337759401066,1.01822684401908
24,-76,54.4821518637424,1.31980134359963
24,-75,62.4625696378023,1.65724864244166
24,-74,71.1269492242662,2.03429157695331
24,-73,80.4138652488345,2.45545730918668
24,-72,90.2503088173299,2.92596025759628
24,-71,100.553846978218,3.4515093944955
24,-70,111.235039160319,4.03804205068676
24,-69,122.19997979826,4.69139132630036
24,-68,133.352824676549,5.41689847498913
24,-67,144.598160373075,6.21898564373744
24,-66,155.843112599331,7.10070885633155
24,-65,166.999142126281,8.06331657719886
24,-64,177.983509022423,9.10584518730665
24,-63,188.72038097208,10.2247877663237
24,-62,199.141540926446,11.4138743673339
24,-61,209.186653055668,12.6639980014636
24,-60,218.803101904631,13.9633092620064
24,-59,227.94552466165,15.297484396156
24,-58,236.575271265465,16.6501498073464
24,-57,244.660088523728,18.0034257156578
24,-56,252.174278394452,19.3385386787896
24,-55,259.099419314494,20.636450488451
24,-54,265.425512629268,21.8784593288945
24,-53,271.15220654389,23.0467438019168
24,-52,276.289635787343,24.1248353546823
24,-51,280.85844306315,25.0980147494364
24,-50,284.88872036215,25.9536317563728
24,-49,288.417875069728,26.6813460135728
24,-48,291.487692419381,27.2732846329051
24,-47,294.14102592987,27.724112009689
24,-46,296.418544249337,28.031011142236
24,-45,298.355831270024,28.1935833404937
24,-44,299.980979305375,28.2136825212629
24,-43,301.312726024742,28.095208139469
24,-42,302.359186240539,27.8438837576722
24,-41,303.117271142041,27.4670442578872
24,-40,303.572903865426,26.9734445448532
24,-39,303.702096151471,26.3730900887871
24,-38,303.472852542634,25.6770799149756
24,-37,302.847744629315,24.8974493229565
24,-36,301.786880160252,24.0470028415153
24,-35,300.250909320433,23.1391344068389
24,-34,298.203685960007,22.1876369655797
24,-33,295.614247083405,21.2065047023205
24,-32,292.457890921483,20.209728049787
24,-31,288.716315589863,19.2110773370134
24,-30,284.377005062158,18.2238687683497
24,-29,279.432268742058,17.26070843674
24,-28,273.878483837227,16.3332160491148
24,-27,267.716089272791,15.451737987418
24,-26,260.950710131371,14.6250666706323
24,-25,253.595485468887,13.8601879297696
24,-24,245.674309231661,13.1620794224354
24,-23,237.225367686658,12.5335811855284
24,-22,228.3041459795,11.975354883639
24,-21,218.985032922362,11.4859416772203
24,-20,209.360804484988,11.0619202314258
24,-19,199.539617132997,10.6981567648674
24,-18,189.639656857358,10.3881295045379
24,-17,179.782163072247,10.1243025560611
24,-16,170.083995541782,9.89852110443277
24,-15,160.651040392723,9.70240183510464
24,-14,151.573472761372,9.52769820792626
24,-13,142.923320351842,9.36662681097884
24,-12,134.754159657355,9.21214570764247
24,-11,127.102363790304,9.05817761700833
24,-10,119.989200390973,8.89977130228871
24,-9,113.423189594214,8.73319591940012
24,-8,107.40234681417,8.55596663035109
24,-7,101.916142755553,8.36680511865866
24,-6,96.9471582660514,8.16554414972914
24,-5,92.4724865340808,7.95298933260637
24,-4,88.4649559924758,7.73075291528936
24,-3,84.8942359894883,7.50107392393044
24,-2,81.7278623738237,7.26663698003006
24,-1,78.9321942410034,7.03039953539501
24,0,76.4732931643623,6.79543464764048
24,1,74.317704761642,6.56479406617859
24,2,72.4331189885844,6.34139437174466
24,3,70.7888882409717,6.12792717954322
24,4,69.3563890478588,5.92679294370448
24,5,68.1092221074078,5.74005669208446
24,6,67.0232555365258,5.56942310812055
24,7,66.076526892757,5.41622780053953
24,8,65.2490304366198,5.28144137820948
24,9,64.5224267671333,5.16568305463474
24,10,63.8797214162037,5.0692408757076
24,11,63.30496554925,4.99209619190849
24,12,62.7830331989669,4.93395056158395
24,13,62.2995227804667,4.89425376647167
24,14,61.8408139670952,4.8722319696508
24,15,61.3942842831447,4.86691523009468
24,16,60.9486562365934,4.87716363754367
24,17,60.49441254118,4.90169131663543
24,18,60.024193595114,4.9390875493231
24,19,59.5330867950609,4.98783434204647
24,20,59.0187352849643,5.046319946794
24,21,58.4812302184222,5.11284812234503
24,22,57.9227940961768,5.18564325330959
24,23,57.347299003147,5.26285177899944
24,24,56.7596816224378,5.34254068136593
24,25,56.1653133652861,5.42269402491946
24,26,55.5693637660424,5.50120874667281
24,27,54.9761691391727,5.57589110112518
24,28,54.3885986420463,5.64445541665427
24,29,53.8074061611867,5.70452713568006
24,30,53.2305732885845,5.75365246460989
24,31,52.6526835784276,5.78931726830546
24,32,52.0644114804808,5.80897798821753
24,33,51.4522450171525,5.81010722723844
24,34,50.7985717755206,5.79025613848245
24,35,50.0822318369194,5.74713482952423
24,36,49.279582582015,5.67871058440251
24,37,48.3660482158509,5.58332171441531
24,38,47.3180638398598,5.4598021809653
24,39,46.1152787599489,5.30760886762733
24,40,44.7428474547885,5.12693996174617
24,41,43.193597532291,4.91883023202916
24,42,41.4698278556449,4.68520815978011
24,43,39.584483040429,4.42890172049118
24,44,37.5614983019364,4.1535841714027
24,45,35.4352107425351,3.86365764452031
24,46,33.2488597180703,3.56407933276245
24,47,31.0523115692005,3.26014137005193
24,48,28.899219472197,2.95722046498694
24,49,26.84386595624,2.66051676875717
24,50,24.9379442475,2.3748032777557
24,51,23.2275235642347,2.1042070261604
24,52,21.7504126788378,1.85204096489368
24,53,20.5340824133537,1.62070049051289
24,54,19.5942381653878,1.41163142300972
24,55,18.9340702081418,1.2253679152408
24,56,18.5441759935815,1.06163082757758
24,57,18.4031477234918,0.919470962561532
24,58,18.4788255866512,0.797438166095663
24,59,18.730200921423,0.693756946497133
24,60,19.1099044797495,0.606491608872431
24,61,19.5671533075785,0.533688153248764
24,62,20.0509845509581,0.473485292247834
24,63,20.5135837402502,0.424191865653054
24,64,20.9134991410444,0.384331883336776
24,65,21.2184994632278,0.352661039550875
24,66,21.4077841063903,0.328159851729876
24,67,21.4732331630292,0.310008919062728
24,68,21.4194397912608,0.297551629341013
24,69,21.2624241166297,0.290249346240666
24,70,21.0271574168339,0.287633860510684
24,71,20.7442547791388,0.289261622159623
24,72,20.4463401833376,0.29467378365479
24,73,20.1645987142044,0.303365212555389
24,74,19.9259125962302,0.314764383197106
24,75,19.7507885773401,0.328224642007229
24,76,19.6520998482355,0.343026064621624
24,77,19.6345425929925,0.358386242894053
24,78,19.6946624695666,0.373477956686241
24,79,19.8213228115401,0.387451720863136
24,80,19.9965321641707,0.39946146244251
24,81,20.1965943138599,0.408691873946162
24,82,20.3935699525964,0.414386170828512
24,83,20.5570367554123,0.415873023251501
24,84,20.6561030465045,0.412591386039958
24,85,20.6615750578105,0.404111911517725
24,86,20.5481123579138,0.390153683063302
24,87,20.2961522221137,0.370595208047556
24,88,19.8933678282769,0.34547896561004
24,89,19.33546601047,0.315009285841264
24,90,18.6262252675242,0.279543881531209
24,91,17.7767968804943,0.239579874207029
24,92,16.8044046046252,0.195735559732624
24,93,15.7306548405015,0.148729363188186
24,94,14.5797002799379,0.0993573934307462
24,95,13.3764875999425,0.0484707404364969
24,96,12.1452705203298,-0.00304676292229059
24,97,10.9084959036082,-0.0543000448295586
24,98,9.68609132340151,-0.104403634551736
24,99,8.4951165964512,-0.152502009119407
24,100,7.3497003093202,-0.197789392317896
24,101,6.26116628993383,-0.239528388857356
24,102,5.23825873238269,-0.277066018685751
24,103,4.28739160996266,-0.30984484440777
24,104,3.41287325567911,-0.337406266413107
24,105,2.61708737440694,-0.359383066344649
24,106,1.90064394623867,-0.375479209814556
24,107,1.26254238320551,-0.385436849749671
24,108,0.7004080251263,-0.388993120945534
24,109,0.210864960416574,-0.38583205407584
24,110,-0.209910009861997,-0.375538966929928
24,111,-0.56544289542658,-0.357565334411483
24,112,-0.858061770276167,-0.331211078531513
24,113,-1.08791294173304,-0.295628575883312
24,114,-1.25198961337577,-0.249848941004328
24,115,-1.34326821426636,-0.192826998581936
24,116,-1.35002619865339,-0.123497551186757
24,117,-1.25538144601433,-0.0408327434746919
24,118,-1.0370585643495,0.0561110130877488
24,119,-0.667360438765308,0.168167776778492
24,120,-0.113309104680319,0.296067857788572
24,121,0.663080162810767,0.44048104691706
24,122,1.70441455608653,0.602100106115262
24,123,3.05742873693456,0.781763741260782
24,124,4.77235053344937,0.980615233161843
24,125,6.90207523514288,1.20029080037508
24,126,9.50108840837341,1.44313069897943
24,127,12.6240932038362,1.71240572557026
24,128,16.3243391219132,2.01255150652004
24,129,20.6517057508655,2.34940186073406
24,130,25.6506498518637,2.73040982470952
24,131,31.3581592290866,3.16484025650792
24,132,37.8018604009276,3.66391167682548
24,133,44.9983980537726,4.24085860148539
24,134,52.9521521450037,4.91088163154425
24,135,61.6543008158187,5.69095421458225
24,136,71.082195282919,6.59946506126064
24,137,81.1990068297838,7.65569451867099
24,138,91.9536489474123,8.87914939548055
24,139,103.281067489743,10.2888080893452
24,140,115.103102940461,11.9023486937377
24,141,127.330210069237,13.7354399038573
24,142,139.864305895747,15.801164007336
24,143,152.602858162827,18.1096138873072
24,144,165.444029950886,20.6676676183284
24,145,178.292343455148,23.4789044457863
24,146,191.064051418841,26.5435956711093
24,147,203.691331736605,29.8586927317226
24,148,216.124595864164,33.4177475980752
24,149,228.332570355452,37.2107357257474
24,150,240.300251899648,41.2238000514888
24,151,252.025224099176,45.4389814515555
24,152,263.513072872648,49.8340314530583
24,153,274.772711699739,54.3824062463563
24,154,285.812339505259,59.0535153488538
24,155,296.636549072757,63.8132510088763
24,156,307.244840757804,68.6247691766988
24,157,317.631524083937,73.4494447566443
24,158,327.786748671017,78.2478956978089
24,159,337.698239039848,82.9809698519142
24,160,347.353254388848,87.6106153776157
24,161,356.740360030695,92.1006010560125
24,162,365.8507368174,96.4171020010804
24,163,374.678898145116,100.529203106083
24,164,383.222785585239,104.409387101425
24,165,391.483280829559,108.034064587784
24,166,399.463239133698,111.38417430392
24,167,407.166233360282,114.445840180397
24,168,414.595271212273,117.211025616578
24,169,421.751764997394,119.678085269506
24,170,428.634967950535,121.852092785871
24,171,435.241961080198,123.744829907979
24,172,441.56813009931,125.374361467037
24,173,447.607965743504,126.76418441121
24,174,453.355976221286,127.942010427685
24,175,458.807505792947,128.938300907278
24,176,463.959286424633,129.784704372384
24,177,468.809606174634,130.512544418079
24,178,473.358067217963,131.151476174241
24,179,477.605017242555,131.728384335337
25,-180,482.123782379944,133.333136612092
25,-179,485.81539905722,133.85345739944
25,-178,489.205772126932,134.337977265816
25,-177,492.292106665281,134.798246151855
25,-176,495.07024631496,135.241878819735
25,-175,497.53495894585,135.672558303775
25,-174,499.680420925986,136.090139211184
25,-173,501.500950278668,136.490846843621
25,-172,502.992051351377,136.867576406953
25,-171,504.151799911492,137.210304422195
25,-170,504.982514288215,137.506628172589
25,-169,505.492533112702,137.742444379176
25,-168,505.697788246647,137.902763563852
25,-167,505.622786372441,137.972634178199
25,-166,505.30065011057,137.938125714
25,-165,504.772017800908,137.787297421428
25,-164,504.082795496126,137.511061728505
25,-163,503.280918713382,137.103841456633
25,-162,502.412387438251,136.563922257692
25,-161,501.516920882799,135.893423120448
25,-160,500.623690095737,135.097852415185
25,-159,499.747724547279,134.185280830176
25,-158,498.887665930527,133.165232424044
25,-157,498.025437326208,132.047452339104
25,-156,497.128061774627,130.840737164806
25,-155,496.151396118134,129.55200076388
25,-154,495.045128869869,128.185694067321
25,-153,493.758174987647,126.743614137101
25,-152,492.243622867187,125.225050315362
25,-151,490.462592396285,123.62715361474
25,-150,488.386655425166,121.945401663539
25,-149,485.998764851625,120.174066586162
25,-148,483.292873041945,118.306655204956
25,-147,480.272565432111,116.336346412276
25,-146,476.949091548547,114.256472450596
25,-145,473.339158153923,112.061071626972
25,-144,469.462775638423,109.745493111014
25,-143,465.341339432461,107.306985303104
25,-142,460.99600628714,104.745171918106
25,-141,456.446316043932,102.062326714942
25,-140,451.7089419835,99.2633955362291
25,-139,446.796455106488,96.3557678813798
25,-138,441.716066959466,93.3488504494268
25,-137,436.468440249858,90.2535268381382
25,-136,431.046767260828,87.0815946673701
25,-135,425.436359904908,83.8452568211347
25,-134,419.614948547637,80.5567161924042
25,-133,413.553759163181,77.2278934207653
25,-132,407.21927306977,73.8702623257111
25,-131,400.575438785515,70.4947818883283
25,-130,393.586058764084,67.1118973353833
25,-129,386.217116096533,63.7315847817998
25,-128,378.4388807117,60.3634213305461
25,-127,370.227679516017,57.0166717265017
25,-126,361.567221177654,53.7003893947654
25,-125,352.449380189906,50.423530791408
25,-124,342.874414454032,47.1950768115296
25,-123,332.850710776836,44.0241458174248
25,-122,322.394264272988,40.9200740202728
25,-121,311.528137068074,37.8924351789972
25,-120,300.282087559842,34.950976098295
25,-119,288.69243888868,32.1054575309752
25,-118,276.802107520605,29.3654087867869
25,-117,264.66057920373,26.7398231242545
25,-116,252.323537338296,24.2368339373795
25,-115,239.851859589261,21.8634148839034
25,-114,227.309830203918,19.6251399633475
25,-113,214.762646948648,17.5260251230466
25,-112,202.273549812168,15.5684562301389
25,-111,189.901053513927,13.753194177977
25,-110,177.696756602547,12.0794398173308
25,-109,165.704045875244,10.5449401340404
25,-108,153.957816138493,9.14612096429407
25,-107,142.485188065339,7.87823729658506
25,-106,131.307155943898,6.73553660193001
25,-105,120.441059338482,5.71143202564631
25,-104,109.903659730057,4.79868131960801
25,-103,99.7144135912441,3.98956625337107
25,-102,89.8983634317377,3.27606785925542
25,-101,80.4880274888519,2.65003552748127
25,-100,71.5237994744068,2.10335115577151
25,-99,63.0526416182957,1.62809106615957
25,-98,55.1252008344884,1.21668682684561
25,-97,47.7918202387859,0.862081763570718
25,-96,41.0981683598223,0.557874670226447
25,-95,35.0812874238517,0.298438439357833
25,-94,29.7667450680403,0.0790007659992401
25,-93,25.1673177899755,-0.1043229490506
25,-92,21.283345732717,-0.254548855092559
25,-91,18.1046599712634,-0.373893936899969
25,-90,15.6138116502306,-0.463887092493954
25,-89,13.790197264765,-0.525508843402037
25,-88,12.6145509217586,-0.559343170043087
25,-87,12.0731742448672,-0.565723484441429
25,-86,12.1612425133019,-0.544855470805846
25,-85,12.8846118414951,-0.496902670887091
25,-84,14.2597779536514,-0.422026063228312
25,-83,16.3119690321642,-0.320375624367826
25,-82,19.0717043989815,-0.19203854320836
25,-81,22.570407823623,-0.0369539012525809
25,-80,26.8357563843531,0.145193649359162
25,-79,31.8873774832624,0.355088257455168
25,-78,37.7333455297869,0.593893261665973
25,-77,44.3677504599082,0.86334666772878
25,-76,51.7694479139208,1.16583140231381
25,-75,59.9019544379099,1.50441026450688
25,-74,68.714320204453,1.88281602653348
25,-73,78.1427207965694,2.30538870584071
25,-72,88.1124894976805,2.77695493508279
25,-71,98.5403626183155,3.30264823954468
25,-70,109.336792264261,3.88767311205171
25,-69,120.408244055381,4.53701934615645
25,-68,131.65942289809,5.25513595688116
25,-67,142.995376187759,6.04557660092765
25,-66,154.323434262362,6.91063142275226
25,-65,165.55496098752,7.85096420582737
25,-64,176.606883114733,8.86527842595208
25,-63,187.402939264411,9.95004022848188
25,-62,197.87456148475,11.0992886636979
25,-61,207.961311104434,12.3045616335376
25,-60,217.610857801329,13.5549583995367
25,-59,226.778605747259,14.8373461363201
25,-58,235.427189213144,16.136700959923
25,-57,243.526120487809,17.4365571000407
25,-56,251.051827854917,18.7195260164537
25,-55,257.988168512164,19.9678435371319
25,-54,264.327290079993,21.1639078015651
25,-53,270.070522073065,22.2907810393251
25,-52,275.228877872831,23.3326394092264
25,-51,279.82278281125,24.2751633023912
25,-50,283.880817671032,25.1058640819574
25,-49,287.437529722737,25.8143431917739
25,-48,290.530616450593,26.3924783766372
25,-47,293.197919877326,26.8345318520274
25,-46,295.47462826323,27.1371780884998
25,-45,297.390915728111,27.2994545697134
25,-44,298.970078257548,27.3226462567166
25,-43,300.227145449418,27.2101212390465
25,-42,301.167972697837,26.9671384417727
25,-41,301.788884298883,26.600646422533
25,-40,302.076970241576,26.1190855179938
25,-39,302.011106279876,25.5321966315708
25,-38,301.56367957568,24.8508327697628
25,-37,300.702887391505,24.0867670522158
25,-36,299.39536051125,23.2524936004963
25,-35,297.608775971131,22.3610228341175
25,-34,295.314095843917,21.4256764813722
25,-33,292.487117664031,20.4598874767435
25,-32,289.109145813674,19.4770060005757
25,-31,285.166777518236,18.4901077248118
25,-30,280.651016924859,17.5117970415081
25,-29,275.55614096107,16.553998673131
25,-28,269.878875122827,15.6277355633456
25,-27,263.618430884908,14.7428976175632
25,-26,256.777779603598,13.9080124264488
25,-25,249.366219106616,13.1300337797796
25,-24,241.402909279662,12.4141657688729
25,-23,232.920715112075,11.7637396649539
25,-22,223.969491158196,11.1801580037047
25,-21,214.617927176048,10.6629157980275
25,-20,204.953267559726,10.2097027967055
25,-19,195.078595401235,9.81658362626715
25,-18,185.107872925488,9.47824545096766
25,-17,175.159441549109,9.18829693856864
25,-16,165.349052475166,8.9395992303847
25,-15,155.78357791515,8.72460970621036
25,-14,146.556296584847,8.5357215654103
25,-13,137.744158547561,8.36558464982069
25,-12,129.406921207718,8.20739403548297
25,-11,121.587699985745,8.05513290783323
25,-10,114.314368020181,7.90375683872719
25,-9,107.601321540019,7.74930966700104
25,-8,101.451296988986,7.58896721950561
25,-7,95.8570912288303,7.4210127549344
25,-6,90.8031505526209,7.24475497830213
25,-5,86.2670508307845,7.0604038551547
25,-4,82.2209035502972,6.86892060223935
25,-3,78.6327096256216,6.67185671800766
25,-2,75.4676609372128,6.47119393056519
25,-1,72.6893697171935,6.26919361301237
25,0,70.2609937885471,6.06826125340418
25,1,68.1462224614329,5.87082922093708
25,2,66.3100919678945,5.6792593011987
25,3,64.7196080052435,5.49576513523876
25,4,63.344163777668,5.32235365914244
25,5,62.1557532692019,5.16078384060305
25,6,61.1289906919184,5.01254044190289
25,7,60.2409581942931,4.87882022702365
25,8,59.4709152853283,4.76052799300139
25,9,58.7999150584793,4.65828002597963
25,10,58.2103834284474,4.57241299942971
25,11,57.6857263148447,4.50299684856919
25,12,57.2100329004967,4.44985064740499
25,13,56.767936882899,4.41256087480463
25,14,56.3446785941708,4.39050161429658
25,15,55.9263779103599,4.38285618458914
25,16,55.5004844018362,4.38863950616947
25,17,55.0563262495697,4.4067202787236
25,18,54.5856464758054,4.43584188634164
25,19,54.0830071504848,4.47464094621174
25,20,53.5459657596835,4.52166259859741
25,21,52.9749776119164,4.57537197483606
25,22,52.3730378979959,4.63416170513686
25,23,51.745126473767,4.6963557582834
25,24,51.097542006348,4.76021027009858
25,25,50.4372052478058,4.82391228912113
25,26,49.7709810837234,4.8855775591743
25,27,49.1050306254545,4.94324862762205
25,28,48.4441747491368,4.99489477720396
25,29,47.7912422425682,5.03841557207635
25,30,47.1463947112978,5.07165016070117
25,31,46.5064629047449,5.09239479229976
25,32,45.8643822186888,5.09843113386208
25,33,45.2088587180932,5.0875677717729
25,34,44.5244092387796,5.05769666778028
25,35,43.7918864838571,5.00686531360452
25,36,42.9895284553425,4.9333639427509
25,37,42.0944871291703,4.83582543911547
25,38,41.0847239831451,4.71333350827966
25,39,39.9411219895439,4.56553225917247
25,40,38.6496439098872,4.39272778986077
25,41,37.2033479199712,4.19597022134286
25,42,35.6040518538288,3.97710368041312
25,43,33.8634343383949,3.73877274009197
25,44,32.0033956690289,3.48437705414731
25,45,30.0555775583169,3.21797095270723
25,46,28.0600415021054,2.9441106841497
25,47,26.0632040822975,2.66765781874046
25,48,24.1152044564359,2.39355239341545
25,49,22.2669279207821,2.12657330080147
25,50,20.5669318049265,1.87110588574948
25,51,19.0585188032513,1.63093723468991
25,52,17.7771772886896,1.40909767932281
25,53,16.7485572990728,1.20776234590034
25,54,15.9870829369581,1.02821959854113
25,55,15.4952373286699,0.870905121811675
25,56,15.2635161376256,0.735492722409459
25,57,15.2710335873066,0.621027113603406
25,58,15.4867629724426,0.526080843388618
25,59,15.8713781966454,0.448917332135765
25,60,16.3796261148036,0.387644304935195
25,61,16.9631140238054,0.340345933755128
25,62,17.5733600560333,0.305186732713493
25,63,18.1649295259708,0.280484728742307
25,64,18.6984540428379,0.26475497466553
25,65,19.1432910996237,0.256726798091395
25,66,19.4795415748892,0.255339363821493
25,67,19.6991376703154,0.259720490335729
25,68,19.8057835299248,0.269153591327756
25,69,19.8136865720825,0.283037418467419
25,70,19.7452266280129,0.300843079925255
25,71,19.6279058100373,0.322072536865798
25,72,19.4910360917886,0.346222276660847
25,73,19.362617416024,0.372755017235647
25,74,19.2667490116507,0.401081151235617
25,75,19.2217518847424,0.430550375884495
25,76,19.2390234367099,0.460452831921458
25,77,19.3225401549083,0.490028292429594
25,78,19.4688840122666,0.51848157623954
25,79,19.6676787589002,0.545002351317742
25,80,19.9023581480277,0.568787692821816
25,81,20.1512253053004,0.589066011981427
25,82,20.3887847565779,0.605121163247039
25,83,20.5873281722425,0.616315632311084
25,84,20.718730357569,0.622111734245721
25,85,20.7563679021292,0.622089771642072
25,86,20.677020223936,0.615962179251989
25,87,20.4625693966677,0.603582859000224
25,88,20.1013022409303,0.584951194790787
25,89,19.588650683672,0.560210612633565
25,90,18.9272827897149,0.529641970493633
25,91,18.1265568583959,0.493652462543908
25,92,17.2014458913087,0.452761031228868
25,93,16.1711072051518,0.407581438985801
25,94,15.0573023740405,0.358804125038346
25,95,13.8828659326684,0.307177769839366
25,96,12.6703825757087,0.253491162625735
25,97,11.4411723104017,0.198555604739186
25,98,10.2146162781871,0.143187788465217
25,99,9.0077980671222,0.0881929703099887
25,100,7.83539604174398,0.0343483872668098
25,101,6.70974368350936,-0.017612721315605
25,102,5.64097423253325,-0.0670154592663529
25,103,4.63717888051339,-0.113254173837764
25,104,3.70453109721192,-0.155797431439961
25,105,2.84736049748911,-0.194184366750149
25,106,2.06819366174328,-0.228010247169257
25,107,1.36780958592263,-0.256900569154418
25,108,0.745375444943499,-0.280475272322296
25,109,0.198727160783721,-0.298307237794439
25,110,-0.275162904428103,-0.309881421757321
25,111,-0.679526754654483,-0.314562064002797
25,112,-1.01698838753266,-0.311574953610868
25,113,-1.28867092252125,-0.300009648604997
25,114,-1.49331137023964,-0.278843138272388
25,115,-1.62646347570324,-0.246982306797324
25,116,-1.67984184831556,-0.203318494752248
25,117,-1.64082411933779,-0.146784273244766
25,118,-1.49209495416608,-0.0764008910814799
25,119,-1.21139682726675,0.008694972121548
25,120,-0.771352363755442,0.109254628090275
25,121,-0.139340598523003,0.225957332554925
25,122,0.722560773249554,0.359489435176041
25,123,1.85752088907547,0.510661849570158
25,124,3.31371271229268,0.680562163409419
25,125,5.1437886925612,0.870735996904152
25,126,7.40398778575508,1.08339159275737
25,127,10.1528194167403,1.32162165930911
25,128,13.4493274227597,1.58963641882142
25,129,17.3510054793745,1.89300069683369
25,130,21.9114939611051,2.23886492077804
25,131,27.1782170948624,2.63617471191786
25,132,33.1901101264182,3.09583676032305
25,133,39.975545816477,3.6308113160042
25,134,47.5505168472828,4.25609648239428
25,135,55.9170889454593,4.9885698568104
25,136,65.0621284822375,5.84666189685447
25,137,74.9563387601838,6.84985384396947
25,138,85.5537091519448,8.01801912740985
25,139,96.7915726341423,9.3706555585329
25,140,108.591544160304,10.9260788227394
25,141,120.861625285664,12.7006585318556
25,142,133.499661912121,14.7081719470674
25,143,146.398113303271,16.9593273855
25,144,159.449769096154,19.4614739842975
25,145,172.553735248022,22.2184753678608
25,146,185.620824898262,25.230692205897
