lat,lon,elevation_m,distance_from_port_m,distance_from_shore_m,pixel_id,pixel_area_m2
31,-163,-4753.3362,1074850.6399443,904061.1,32525,10533592046.0283
31,-134,-4682.1771,1201749.925925,1196059.4,32554,10533592046.0283
31,-156,-5725.4261,1106005.4359306,1096125.1,32532,10533592046.0283
31,-65,-4410.3873,94597.0380466999,93373.6000000001,32591,10533592046.0283
31,-173,-5458.1615,1650309.293125,591192.1,32515,10533592046.0283
31,-162,-5299.4965,1051750.8584063,930323.900000001,32526,10533592046.0283
31,-129,-4328.816,812271.9655883,803106.200000001,32559,10533592046.0283
31,164,-5945.1436,2068166.927425,1305609.6,32708,10533592046.0283
31,156,-4268.33050000001,1468744.849475,835041.8,32700,10533592046.0283
31,147,-6052.91199999999,709118.506260301,669342.300000001,32691,10533592046.0283
31,-18,-4513.6228,138695.7126678,135380.1,32638,10533592046.0283
31,-114,-26.2950819672131,43100.7727661,5961.3,32573,10533592046.0283
31,28,-1640.53522157191,73753.1356442,47046,32657,10533592046.0283
31,168,-5861.604,2339095.940875,1315328.4,32712,10533592046.0283
31,122,-21.3644,21963.0333664,47777,32666,10533592046.0283
31,-128,-4275.66370000001,726355.800451301,718410.900000001,32560,10533592046.0283
31,153,-5701.7293,1198935.0875875,799002.100000001,32697,10533592046.0283
31,-139,-4688.633,1590393.4416,1574618.6,32549,10533592046.0283
31,-81,-25.073074590661,56014.9659791,56934,32575,10533592046.0283
31,169,-5681.2326,2393821.280675,1225354.3,32713,10533592046.0283
31,19,-442.397731916633,75417.780435,47052,32651,10533592046.0283
31,-169,-5703.7113,1364371.260025,707492.4,32519,10533592046.0283
31,-30,-4028.788,726218.8417451,725145.5,32626,10533592046.0283
31,-145,-5554.3162,1675003.452325,1649257.4,32543,10533592046.0283
31,-15,-4032.9022,192618.1460953,188220.3,32641,10533592046.0283
31,-73,-5380.6805,508487.4531745,501837.8,32583,10533592046.0283
31,-137,-4631.5103,1430732.2106625,1423291.2,32551,10533592046.0283
31,-151,-5348.2624,1319551.7557,1300877.8,32537,10533592046.0283
31,173,-5023.9245,2403106.34685,862190.3,32717,10533592046.0283
31,-123,-4055.0443,348909.0957906,336445.4,32565,10533592046.0283
31,-142,-5089.69480000001,1830050.468025,1806798.3,32546,10533592046.0283
31,-127,-4220.5017,641505.0962179,633440.6,32561,10533592046.0283
-31,-169,-5306.55570000001,1236760.5193375,916140.100000001,15305,10642455822.3265
-31,58,-3862.6532,1063014.7762448,1050527.2,15501,10642455822.3265
-31,33,-2880.5071,214672.0628896,230436.3,15476,10642455822.3265
-31,59,-3693.3499,1095472.4685759,1080735.9,15502,10642455822.3265
-31,-107,-3205.1842,465885.8411435,461875.4,15367,10642455822.3265
-31,85,-3683.3839,2359432.962575,1090158.1,15528,10642455822.3265
-31,95,-2212.2068,1776478.263775,1768224.8,15538,10642455822.3265
-31,-153,-5170.0123,878375.044038901,836771.599999999,15321,10642455822.3265
-31,-7,-4240.0054,1623960.492075,902996.9,15448,10642455822.3265
-31,-49,-740.440100000001,160567.4491782,164697.2,15406,10642455822.3265
-31,-87,-3689.5361,803922.5732157,647057.3,15387,10642455822.3265
-31,-26,-4631.2945,1637500.5075125,1170360,15429,10642455822.3265
-31,160,-1452.1252,180602.7931863,177503.3,15566,10642455822.3265
-31,-122,-3709.6331,1038347.4728433,724090.800000001,15352,10642455822.3265
-31,-111,-3002.7149,386118.7295241,382936.8,15363,10642455822.3265
-31,31,-2153.4701,78751.9661134001,73374,15474,10642455822.3265
-31,78,-3502.5969,1934055.245175,814856.3,15521,10642455822.3265
-31,8,-4984.78910000001,779320.4128388,750380.5,15463,10642455822.3265
-31,47,-3144.2541,607210.7982978,581211.2,15490,10642455822.3265
-31,155,-4748.4327,226333.677652,223407.5,15561,10642455822.3265
-31,111,-5140.3762,293020.808762,293492.8,15554,10642455822.3265
-31,-159,-5014.0837,1042876.9032099,950986.3,15315,10642455822.3265
-31,-102,-3573.2705,852276.0577249,843890.6,15372,10642455822.3265
-31,-171,-5525.42360000001,1125986.7689,726036.3,15303,10642455822.3265
-31,-170,-5513.5321,1185515.86755,820929.199999999,15304,10642455822.3265
-31,113,-4732.67860000001,148803.437623,143154.4,15556,10642455822.3265
-31,14,-1650.3645,283720.6517672,259446.1,15469,10642455822.3265
-31,159,-2038.1911,123913.6638346,120438.4,15565,10642455822.3265
-31,157,-2932.4748,188741.6601171,186935.3,15563,10642455822.3265
-31,-123,-3722.3998,960209.101480699,685733.700000001,15351,10642455822.3265
-31,-20,-4185.2294,2135768.894025,981864.199999999,15435,10642455822.3265
-31,92,-2195.4376,2059813.281125,1593914.6,15535,10642455822.3265
-31,39,-4971.94150000001,726451.636173,714973.7,15482,10642455822.3265
-31,-144,-4745.264,846274.705437999,294097.9,15330,10642455822.3265
-31,-101,-3581.5272,940264.8284322,932175.4,15373,10642455822.3265
-31,178,-3641.5992,652236.7951269,297239,15584,10642455822.3265
-31,-108,-3180.9024,414234.601291001,412667.6,15366,10642455822.3265
-31,-132,-4260.8007,620807.308088001,619256.7,15342,10642455822.3265
-31,38,-5005.70490000001,633425.6441425,631906.700000001,15481,10642455822.3265
-31,-178,-4416.32480000001,774064.558814001,98695.5999999999,15296,10642455822.3265
-31,106,-5126.2068,731963.9671297,730545.9,15549,10642455822.3265
-31,-2,-4460.094,1661337.7233,1233029.8,15453,10642455822.3265
-31,2,-2411.879,1307319.3541,1296181.3,15457,10642455822.3265
-31,-114,-2973.3468,544806.807111899,541264.700000001,15360,10642455822.3265
-31,-133,-4253.70820000001,649949.7711734,648235.5,15341,10642455822.3265
-31,-84,-3800.2194,563157.9937953,439197.5,15390,10642455822.3265
-31,50,-4770.5275,697263.208456201,696401.5,15493,10642455822.3265
-31,-172,-5646.4499,1055923.8164796,631613.5,15302,10642455822.3265
-31,74,-3526.7271,1639140.20525,857112.5,15517,10642455822.3265
-31,105,-4784.798,825221.062119501,822573.1,15548,10642455822.3265
-31,-150,-4493.533,759808.885032801,593649.3,15324,10642455822.3265
-31,-141,-4363.7376,978976.7509975,413247.2,15333,10642455822.3265
-31,-137,-3938.4652,830029.380265301,739708.4,15337,10642455822.3265
-31,-19,-4053.8647,2078480.3047625,925191.3,15436,10642455822.3265
-31,104,-4803.82200000001,919157.4593485,915537.4,15547,10642455822.3265
-31,63,-4745.03670000001,1204058.0943875,1190075.6,15506,10642455822.3265
-31,-173,-5418.6252,990024.6835747,537914.9,15301,10642455822.3265
-31,175,-4132.1894,518562.7872125,490947.2,15581,10642455822.3265
-31,66,-4507.339,1243030.32555,1226260.1,15509,10642455822.3265
-31,48,-4424.6086,623320.904908299,616097,15491,10642455822.3265
-31,-85,-3862.648,639647.3927633,500371.9,15389,10642455822.3265
-31,-14,-2765.6823,1804699.0876,737108.1,15441,10642455822.3265
-31,-143,-4734.51060000001,898702.714813901,309531.6,15331,10642455822.3265
-31,84,-3972.8413,2403000.057375,1030893.4,15527,10642455822.3265
-31,114,-1437.27333801263,66361.1986734999,52869.3,15557,10642455822.3265
-31,-104,-3231.44390000001,683359.570792599,674957.100000001,15370,10642455822.3265
-31,60,-3914.9562,1135799.950125,1119089,15503,10642455822.3265
-31,-99,-3562.4731,1120855.588975,1113332.4,15375,10642455822.3265
-31,167,-1728.8799,732538.5478522,160554.5,15573,10642455822.3265
-31,-22,-4587.19059999999,1992591.0678,1109304.2,15433,10642455822.3265
-31,-142,-4466.08990000001,958468.017485701,351992.8,15332,10642455822.3265
-31,79,-3832.5645,2013500.6746625,829513.400000001,15522,10642455822.3265
-31,107,-5122.5436,639691.2716914,639394.199999999,15550,10642455822.3265
-31,-174,-5305.4441,929976.4781566,445400.1,15300,10642455822.3265
-31,-145,-4706.86650000001,802627.7994253,309551.2,15329,10642455822.3265
-31,17,-130.330777096114,211285.5758748,7561.3,15472,10642455822.3265
-31,-50,-130.9184,80917.7369806,76298.6,15405,10642455822.3265
-31,-97,-3585.5065,1305429.171675,1298408.7,15377,10642455822.3265
-31,-41,-3706.9159,581856.7704583,822774.100000001,15414,10642455822.3265
-31,-33,-3325.6892,1084388.8691506,1151553.9,15422,10642455822.3265
-31,49,-4680.7519,653978.980796999,651706.8,15492,10642455822.3265
-31,-155,-4972.7298,999300.0283984,885680.600000001,15319,10642455822.3265
-31,77,-3324.1025,1856611.312825,810460.6,15520,10642455822.3265
-31,-75,-4235.03909999999,306046.2408628,268633.8,15399,10642455822.3265
-31,45,-2020.2965,621927.7938131,545123.300000001,15488,10642455822.3265
-31,-119,-3450.6162,958744.967526601,894812,15355,10642455822.3265
-31,176,-4228.2253,555620.7792671,484154.4,15582,10642455822.3265
-31,94,-1789.6792,1872225.3718,1754437.5,15537,10642455822.3265
-31,170,-3103.778,552614.8000755,292029.9,15576,10642455822.3265
-31,-76,-4380.5019,397895.7867014,364088.9,15398,10642455822.3265
-31,164,-2753.1056,531923.3144458,366568,15570,10642455822.3265
-31,-162,-5388.2516,1049315.2419807,1013686.4,15312,10642455822.3265
-31,-25,-4600.65620000001,1724673.7707375,1206620.1,15430,10642455822.3265
-31,-110,-3069.0995,370938.3267213,368346.500000001,15364,10642455822.3265
-31,80,-4013.1182,2094715.618875,853900.1,15523,10642455822.3265
-31,42,-3854.2766,747509.231447101,603719.1,15485,10642455822.3265
-31,-161,-5261.1097,1037601.2191423,983154.499999999,15313,10642455822.3265
-31,-36,-1289.761,894698.310286699,1052434.7,15419,10642455822.3265
-31,-154,-5067.9555,935585.261242,871215.7,15320,10642455822.3265
-31,-91,-3402.3703,1154490.3325125,983979.9,15383,10642455822.3265
-31,174,-3621.3557,491183.5660246,453909.9,15580,10642455822.3265
-31,-86,-3818.0635,720323.6935532,570645.400000001,15388,10642455822.3265
-31,41,-4677.0343,807710.878077601,645858.800000001,15484,10642455822.3265
-31,71,-4195.85699999999,1451738.823,981795.399999999,15514,10642455822.3265
-31,-28,-4527.1777,1467535.8522375,1121227.5,15427,10642455822.3265
-31,-12,-3391.6996,1725219.8504625,732489.400000001,15443,10642455822.3265
-31,-157,-5214.27450000001,1085427.4151638,941739.000000001,15317,10642455822.3265
-31,56,-4657.9635,1024532.9261531,1016078.9,15499,10642455822.3265
-31,166,-2757.9011,718743.522084099,208148.6,15572,10642455822.3265
-31,-131,-4278.8534,606386.8412047,604726.2,15343,10642455822.3265
-31,-112,-2809.4462,423749.9530563,420298.8,15362,10642455822.3265
-31,165,-3074.7212,625198.0578298,282027.6,15571,10642455822.3265
-31,172,-1665.4699,488141.5556548,403728,15578,10642455822.3265
-31,-39,-3758.7591,683947.661454501,900797.6,15416,10642455822.3265
-31,-10,-3826.6468,1666916.1155,772830.2,15445,10642455822.3265
-31,-89,-3690.8646,976844.2784568,811219.5,15385,10642455822.3265
-31,-100,-3504.3029,1029926.9554796,1022125.7,15374,10642455822.3265
-31,-118,-3307.3658,869975.042778701,867785.7,15356,10642455822.3265
-31,-129,-4083.4833,624766.6197662,622715.1,15345,10642455822.3265
-31,-124,-3741.118,886072.515912401,660016.000000001,15350,10642455822.3265
-31,3,-3401.9956,1215728.3113375,1202856.7,15458,10642455822.3265
-31,86,-3425.6168,2310061.9628,1153705.6,15529,10642455822.3265
-31,52,-4840.6994,813081.8950867,810855.799999999,15495,10642455822.3265
-31,158,-3143.8802,127908.7944675,125229.3,15564,10642455822.3265
-31,64,-4649.71949999999,1208868.1281375,1194997.2,15507,10642455822.3265
-31,-82,-4020.3678,431640.7507272,362409.2,15392,10642455822.3265
-31,-13,-3154.429,1762474.6051625,728956.300000001,15442,10642455822.3265
-31,-140,-4113.9476,929343.231393,486356,15334,10642455822.3265
-31,-113,-2859.0137,478479.7640097,474821.6,15361,10642455822.3265
-31,-52,-4.54322429906543,64815.6579051,1907.5,15403,10642455822.3265
-31,46,-2159.5538,606737.5262991,555964.100000001,15489,10642455822.3265
-31,-77,-4290.39110000001,411592.4416745,404924.5,15397,10642455822.3265
-31,177,-4123.7464,600529.4994115,392540.6,15583,10642455822.3265
-31,-135,-4165.0136,744633.406103001,742868,15339,10642455822.3265
-31,35,-2025.7102,364818.8442249,373272.799999999,15478,10642455822.3265
-31,-17,-3643.2341,1957768.3482375,825217,15438,10642455822.3265
-31,32,-2671.2288,148469.3074385,156458.7,15475,10642455822.3265
-31,40,-4921.46620000001,813852.782500399,694378.7,15483,10642455822.3265
-31,102,-4470.0053,1108354.12565,1103491.1,15545,10642455822.3265
-31,-115,-2979.6964,619206.3073772,616019.8,15359,10642455822.3265
-31,-116,-3123.8759,699257.2412348,696420.3,15358,10642455822.3265
-31,-94,-3684.1874,1425846.0520125,1251326,15380,10642455822.3265
-31,34,-2704.1629,284063.5289964,298935.900000001,15477,10642455822.3265
-31,-5,-4463.96109999999,1626750.1511,1022857.2,15450,10642455822.3265
-31,171,-2690.7829,512909.9226505,367837.1,15577,10642455822.3265
-31,-38,-2589.6511,748732.9925553,943645,15417,10642455822.3265
-31,-95,-3644.9035,1479308.453075,1341783.4,15379,10642455822.3265
-31,-73,-4771.4198,127152.0626611,78116.4,15401,10642455822.3265
-31,162,-1159.4297,348574.064551,340744.1,15568,10642455822.3265
-31,-15,-3013.2716,1851551.2651125,756459.9,15440,10642455822.3265
-31,-176,-5564.9643,832408.424755001,268161,15298,10642455822.3265
-31,-167,-5435.8651,1233900.776625,1107176,15307,10642455822.3265
-31,-136,-4064.9231,802816.371988,792878.900000001,15338,10642455822.3265
-31,110,-5320.05400000001,374544.8346303,375055.8,15553,10642455822.3265
-31,112,-5037.5671,220471.1662908,219579.7,15555,10642455822.3265
-31,99,-2747.6675,1394021.4412125,1388340.5,15542,10642455822.3265
-31,-24,-4547.8302,1813021.15405,1225783.4,15431,10642455822.3265
-31,-105,-3397.226,604001.1918713,596488.9,15369,10642455822.3265
-31,57,-4441.9544,1039167.1266161,1029135.5,15500,10642455822.3265
-31,43,-2423.0482,694349.938510899,568209.7,15486,10642455822.3265
-31,153,-2191.77236395489,43207.9027649,37630.2,15559,10642455822.3265
-31,-175,-5565.8469,876986.5251977,355009.3,15299,10642455822.3265
-31,-163,-5245.8293,1070262.8509081,1052619.8,15311,10642455822.3265
-31,62,-4645.7353,1207352.0691,1192537.5,15505,10642455822.3265
-31,6,-5116.0433,947942.1650112,927757.800000001,15461,10642455822.3265
-31,12,-3668.1121,439667.1320024,419292,15467,10642455822.3265
-31,-164,-5217.35880000001,1099914.9764007,1089908.4,15310,10642455822.3265
-31,-109,-3165.2928,380918.4835594,379182.6,15365,10642455822.3265
-31,-120,-3580.2286,1049017.81978,831164.5,15354,10642455822.3265
-31,-148,-4599.9777,738556.7899743,442951.5,15326,10642455822.3265
-31,-16,-3363.9576,1902687.0449375,786164.900000001,15439,10642455822.3265
-31,-30,-2636.614,1305350.7518375,1106818.9,15425,10642455822.3265
-31,-3,-4607.8407,1654712.3350375,1159866.3,15452,10642455822.3265
-31,-117,-3307.5417,783226.1170602,780722.700000001,15357,10642455822.3265
-31,68,-4342.55570000001,1307516.0430625,1159933.5,15511,10642455822.3265
-31,-79,-4107.6219,350921.5162561,345188.9,15395,10642455822.3265
-31,-47,-2891.6204,325593.7826936,309443.2,15408,10642455822.3265
-31,83,-4036.18160000001,2347079.481975,976703.799999999,15526,10642455822.3265
-31,115,-23.314606741573,56548.0570789,809.000000000001,15558,10642455822.3265
-31,-83,-3925.4331,492815.0334889,391424.7,15391,10642455822.3265
-31,-166,-5444.30829999999,1182515.8689,1164358.6,15308,10642455822.3265
-31,55,-4518.85660000001,1014099.2419179,1007717.1,15498,10642455822.3265
-31,-9,-3917.3785,1646444.22565,808016.1,15446,10642455822.3265
-31,-18,-3820.2114,2016469.249175,872348.599999999,15437,10642455822.3265
-31,1,-3621.3316,1399687.198675,1388220.4,15456,10642455822.3265
-31,168,-3277.6356,665200.133627001,164312.3,15574,10642455822.3265
-31,36,-2727.5988,451610.085769801,455271.5,15479,10642455822.3265
-31,-160,-5100.5752,1035435.212595,962044.2,15314,10642455822.3265
-31,-128,-4041.6774,656241.412058301,654159.7,15346,10642455822.3265
-31,-147,-4787.33840000001,747561.7152064,381996.7,15327,10642455822.3265
-31,-48,-1907.8703,249089.7722875,242911.1,15407,10642455822.3265
-31,-125,-3760.6328,817033.206131101,648448.400000001,15349,10642455822.3265
-31,7,-5102.81409999999,862240.892785801,838483.299999999,15462,10642455822.3265
-31,-37,-1417.7698,819801.2901715,994596.2,15418,10642455822.3265
-31,-6,-4356.73389999999,1622189.1797625,960357.900000001,15449,10642455822.3265
-31,67,-4465.8487,1271721.1100375,1215246.7,15510,10642455822.3265
-31,-21,-4425.169,2083555.168975,1043481.6,15434,10642455822.3265
-31,75,-2975.0495,1708828.88025,831921.9,15518,10642455822.3265
-31,88,-1907.1661,2222333.08665,1291070.6,15531,10642455822.3265
-31,-88,-3668.3895,889615.0307007,727665.199999999,15386,10642455822.3265
-31,97,-2956.1478,1585111.5388125,1579303.5,15540,10642455822.3265
-31,5,-5070.5306,1035730.0112751,1018417.7,15460,10642455822.3265
-31,69,-4273.9562,1349847.9057875,1096075.6,15512,10642455822.3265
-31,-35,-1167.8583,959611.6581119,1116020.8,15420,10642455822.3265
-31,87,-2191.6803,2264287.25195,1220866.8,15530,10642455822.3265
-31,-51,-25.8977407847801,64575.5289486,8391.39999999999,15404,10642455822.3265
-31,81,-4045.0713,2177497.715925,887212.4,15524,10642455822.3265
-31,-92,-3409.118,1244439.2388875,1072251.5,15382,10642455822.3265
-31,-152,-5152.2576,829021.811375399,764220.4,15322,10642455822.3265
-31,-90,-3663.0494,1065226.5074139,896849.5,15384,10642455822.3265
-31,-146,-4710.7543,769262.743717,337954.9,15328,10642455822.3265
-31,37,-4957.5771,541593.4954055,542196.3,15480,10642455822.3265
-31,154,-4614.66350000001,132631.6896145,129415.3,15560,10642455822.3265
-31,109,-5336.7198,460375.9173078,460886.5,15552,10642455822.3265
-31,-134,-4229.96860000001,691951.236499201,690170.9,15340,10642455822.3265
-31,-8,-4036.5076,1632071.4456,851821.500000001,15447,10642455822.3265
-31,163,-1437.5713,439489.7520363,416722.2,15569,10642455822.3265
-31,-93,-3576.9132,1334927.763975,1161432.9,15381,10642455822.3265
-31,-126,-3862.701,754497.0340666,651667.2,15348,10642455822.3265
-31,-45,-3458.439,472670.6452813,468416.1,15410,10642455822.3265
-31,13,-2911.1955,357166.8535971,343865.7,15468,10642455822.3265
-31,101,-3999.424,1203394.45315,1198149.6,15544,10642455822.3265
-31,11,-4267.3924,526988.519864401,496239.3,15466,10642455822.3265
-31,-156,-5175.04890000001,1068012.6852131,909151.5,15318,10642455822.3265
-31,65,-4552.53159999999,1221946.1499125,1208258,15508,10642455822.3265
-31,-1,-4012.8669,1586186.77345,1308598.6,15454,10642455822.3265
-31,108,-5180.3971,548907.0571129,549319.7,15551,10642455822.3265
-31,91,-2634.3666,2118758.0616125,1515563.9,15534,10642455822.3265
-31,15,-449.397,228254.7373143,168309.9,15470,10642455822.3265
-31,-31,-3625.5788,1228159.5522875,1112980.5,15424,10642455822.3265
-31,-40,-4077.8254,627588.418632901,867087.700000001,15415,10642455822.3265
-31,76,-3102.4586,1781434.5989125,816343,15519,10642455822.3265
-31,-130,-4182.6001,607740.915847001,605831.000000001,15344,10642455822.3265
-31,70,-4204.7247,1398120.577925,1036436.4,15513,10642455822.3265
-31,161,-1304.3018,260765.8692532,256029.5,15567,10642455822.3265
-31,-127,-3858.2344,700214.0223018,668778.3,15347,10642455822.3265
-31,-103,-3321.1893,766474.6406104,757862.099999999,15371,10642455822.3265
-31,51,-4819.1602,750988.1166384,749867.699999999,15494,10642455822.3265
-31,90,-2361.5072,2150767.8484,1438782.1,15533,10642455822.3265
-31,53,-4447.3749,881774.010331501,878615.600000001,15496,10642455822.3265
-31,-72,-1520.92536547833,67437.5112536,5822.20000000001,15402,10642455822.3265
-31,0,-2921.1152,1492681.74935,1385743.2,15455,10642455822.3265
-31,93,-1953.0991,1967998.5691,1673607.6,15536,10642455822.3265
-31,-96,-3650.9489,1398704.4042,1383907.1,15378,10642455822.3265
-31,-11,-3635.138,1693264.85085,747443.8,15444,10642455822.3265
-31,54,-4271.5334,955638.484297801,951750.4,15497,10642455822.3265
-31,-177,-7181.85239999999,797658.1677431,183206,15297,10642455822.3265
-31,73,-3779.3873,1572760.5703125,891142.8,15516,10642455822.3265
-31,61,-4540.72800000001,1183159.7026875,1164779.5,15504,10642455822.3265
-31,-165,-5191.96009999999,1137588.9897125,1127665.1,15309,10642455822.3265
-31,-46,-3412.5107,396397.2664648,385316.8,15409,10642455822.3265
-31,98,-2531.6401,1489522.2941125,1483746.2,15541,10642455822.3265
-31,96,-2788.3246,1680769.0394875,1674976.6,15539,10642455822.3265
-31,-158,-5063.9791,1059723.2799806,950332.9,15316,10642455822.3265
-31,100,-3675.7027,1298634.047025,1293123.3,15543,10642455822.3265
-31,-29,-3795.5192,1385294.293425,1109523.8,15426,10642455822.3265
-31,-34,-2031.2035,1019317.5354018,1170247.4,15421,10642455822.3265
-31,10,-4707.89520000001,615098.2325486,578294.6,15465,10642455822.3265
-31,-98,-3658.3735,1212760.300225,1205496.5,15376,10642455822.3265
-31,-4,-4501.7743,1637632.142425,1089607.2,15451,10642455822.3265
-31,9,-4887.8472,698563.0330414,663513.700000001,15464,10642455822.3265
-31,179,-2194.8614,705737.6432475,202726.1,15585,10642455822.3265
-31,-27,-4733.9675,1551705.316575,1141661.2,15428,10642455822.3265
-31,-42,-3750.5805,545260.036811599,737418.5,15413,10642455822.3265
-31,-74,-4267.3368,214204.0160966,173177.6,15400,10642455822.3265
-31,-179,-1584.47368947579,760589.8802598,47061.8,15295,10642455822.3265
-31,4,-4969.8201,1125110.9711125,1110202.2,15459,10642455822.3265
-31,-168,-5442.8594,1277098.1292125,1011578.3,15306,10642455822.3265
-31,-139,-3927.695,886460.1952849,566746.699999999,15335,10642455822.3265
-31,89,-1968.7687,2184421.466125,1363843.6,15532,10642455822.3265
-31,173,-2236.5594,480634.2382195,423938.7,15579,10642455822.3265
-31,-180,-2206.7138,742136.3161263,107879.7,15294,10642455822.3265
-31,-43,-3846.0968,523234.6977471,645846,15412,10642455822.3265
-31,-80,-3927.7531,355577.1330382,348190.6,15394,10642455822.3265
-31,-78,-4283.8432,370990.6385878,366768.8,15396,10642455822.3265
-31,44,-2390.5014,651762.076591698,548074.2,15487,10642455822.3265
-31,-138,-3933.8632,852970.4787295,651728.7,15336,10642455822.3265
-31,-121,-3615.8174,1106839.0027875,773205.2,15353,10642455822.3265
-31,16,-213.7487,204056.3496999,78067.3,15471,10642455822.3265
-31,103,-4914.33190000001,1013578.4516815,1009241.5,15546,10642455822.3265
-31,-23,-4516.6073,1902373.7961625,1178418.4,15432,10642455822.3265
-31,30,-981.300868649644,77598.6677209,7625,15473,10642455822.3265
-31,82,-3985.8218,2261670.4033,928483.7,15525,10642455822.3265
-31,169,-3534.4379,604310.4436609,216581.3,15575,10642455822.3265
-31,-44,-3719.3004,517322.4586399,555790.699999999,15411,10642455822.3265
-31,-32,-3922.9722,1154278.310125,1127979.7,15423,10642455822.3265
-31,-149,-4498.1652,742711.3429412,514655.4,15325,10642455822.3265
-31,-81,-3943.7346,384054.0267219,356089.6,15393,10642455822.3265
-31,-151,-4870.6076,789006.0132122,677425.2,15323,10642455822.3265
-31,156,-3976.8708,264824.7077109,263019.8,15562,10642455822.3265
-31,-106,-3346.6232,530529.304479901,524450.899999999,15368,10642455822.3265
-31,72,-3973.1297,1510130.3963875,933041.9,15515,10642455822.3265
32,-169,-5740.4624,1447624.115475,807547,32735,10421512445.0714
32,123,-38.3929,146353.8992256,166533.7,32888,10421512445.0714
32,-131,-4322.6996,905452.0585913,896617.9,32773,10421512445.0714
32,15,-434.051891644759,40618.0107856,37576.9,32864,10421512445.0714
32,-135,-4700.0944,1212210.891025,1206332.3,32769,10421512445.0714
32,-161,-5551.9087,1148271.678825,1054887.8,32743,10421512445.0714
32,129,-208.482501114579,34476.4647457,20587.5,32894,10421512445.0714
32,-79,-211.5426,101757.9616665,100324.9,32790,10421512445.0714
32,-117,-223.49806949807,51305.8161500001,124.1,32787,10421512445.0714
32,-118,-969.94688957125,35168.6005531001,28111.9,32786,10421512445.0714
32,-58,-5268.0207,673161.7332305,673011.1,32811,10421512445.0714
32,-174,-5542.43850000001,1791859.3157625,601108.8,32730,10421512445.0714
32,-38,-3277.3325,954483.0234438,949595.3,32831,10421512445.0714
32,-165,-5114.2474,1245749.965475,988257.400000001,32739,10421512445.0714
32,30,-1570.817,124621.9136462,106453.2,32879,10421512445.0714
32,-25,-5354.5244,498464.5075065,495230.5,32844,10421512445.0714
32,-23,-5274.41050000001,497796.5538878,490326.000000001,32846,10421512445.0714
32,19,-1006.64306430643,66825.7521960001,68560.7,32868,10421512445.0714
32,156,-4468.3976,1480413.8982375,941133.300000001,32921,10421512445.0714
32,135,-4124.91439999999,112929.9606659,110116.4,32900,10421512445.0714
32,-63,-4680.4892,206079.5788551,204991.2,32806,10421512445.0714
32,18,-1819.7039,145811.2919711,146289.1,32867,10421512445.0714
32,177,-5282.0592,2205206.668075,607761.700000001,32942,10421512445.0714
32,146,-5943.887,632412.493975801,615970.7,32911,10421512445.0714
32,-146,-5565.5284,1685788.3984625,1663054.9,32758,10421512445.0714
32,-81,-10.2381653176355,20728.6489625,6395.4,32788,10421512445.0714
32,-160,-5587.5501,1143993.74935,1072380.4,32744,10421512445.0714
32,-48,-4894.93890000001,1603917.241925,1603441.3,32821,10421512445.0714
32,-124,-4240.517,341031.1555974,332787.1,32780,10421512445.0714
32,-37,-3411.9649,903758.5157869,899096.300000001,32832,10421512445.0714
32,176,-5319.76530000001,2224056.69285,675124.999999999,32941,10421512445.0714
32,-156,-5722.9649,1209818.9783125,1199849.4,32748,10421512445.0714
32,-41,-2646.063,1136006.4682875,1130906.7,32828,10421512445.0714
32,-164,-4661.0794,1210139.8751625,995328.6,32740,10421512445.0714
32,-33,-3802.7193,757887.6945166,750747.5,32836,10421512445.0714
32,132,-901.263152053274,47793.4755062,31196,32897,10421512445.0714
32,-129,-4446.37580000001,752430.055829802,739886.700000001,32775,10421512445.0714
32,157,-3313.5072,1560045.52395,971322.7,32922,10421512445.0714
32,134,-2933.0696,98295.6578919,93196.7,32899,10421512445.0714
32,23,-693.248698594482,58248.988763,23800.1,32872,10421512445.0714
32,-18,-3528.03598092078,50862.5835567,46991.8,32851,10421512445.0714
32,150,-5861.0738,956770.7507525,938286.3,32915,10421512445.0714
32,127,-136.6599,117950.9574164,80044.2,32892,10421512445.0714
32,-176,-4505.0062,1947290.414975,506935.7,32728,10421512445.0714
32,-51,-4756.5844,1328790.8945,1330064.3,32818,10421512445.0714
32,-29,-3018.4825,582214.4351022,581305.9,32840,10421512445.0714
32,24,-1499.34447016202,68066.8583327001,51499.7,32873,10421512445.0714
32,147,-6017.484,709800.395286,700993.300000001,32912,10421512445.0714
32,16,-1196.5806,115231.1191025,111592.7,32865,10421512445.0714
32,120,-11.9851380042463,11098.8344202,170.9,32885,10421512445.0714
32,13,-65.6926303175554,51342.0174661,1360.4,32862,10421512445.0714
32,-30,-3599.0151,635072.4791147,634239.3,32839,10421512445.0714
32,-144,-5413.182,1819499.61135,1793952.6,32760,10421512445.0714
32,-157,-5805.3029,1181442.7689375,1169899.9,32747,10421512445.0714
32,169,-5652.24600000001,2292839.85035,1255246.3,32934,10421512445.0714
32,-9,-48.4582132564842,59554.1415847,171.1,32860,10421512445.0714
32,-122,-3913.1881,205016.3032523,193132.9,32782,10421512445.0714
32,161,-5764.3947,1795729.9696,1168645.3,32926,10421512445.0714
32,29,-2215.2394,135362.6019061,136995.7,32878,10421512445.0714
32,-137,-4698.511,1371506.3416875,1356395.8,32767,10421512445.0714
32,-31,-3544.5718,685612.038811601,682564,32838,10421512445.0714
