lon,lat,year,flag,fishing_hours
131.5,5,2016,KIR,0
131.5,5,2018,JPN,0
131.5,5,2018,PHL,0
131.5,5,2018,SLB,0
131.5,5,2018,TWN,10.619444444444444
131.5,5,2019,CHN,0
131.5,5,2019,PHL,0
131.5,5,2019,PNG,0
131.5,5,2019,USA,0
131.5,5,2020,FSM,0
131.5,5,2020,TWN,0
131.5,5,2021,TWN,0
131.5,5,2021,USA,0
131.5,5.1000000000000005,2016,JPN,1.3572222222222223
131.5,5.1000000000000005,2016,PHL,3.9847222222222216
131.5,5.1000000000000005,2017,FSM,0
131.5,5.1000000000000005,2017,TWN,0
131.5,5.1000000000000005,2018,JPN,0
131.5,5.1000000000000005,2018,TWN,1.7486111111111111
131.5,5.1000000000000005,2019,PHL,0
131.5,5.1000000000000005,2019,TWN,0
131.5,5.1000000000000005,2020,FSM,0
131.5,5.1000000000000005,2020,MHL,0
131.5,5.1000000000000005,2021,FSM,0
131.5,5.1000000000000005,2021,PHL,0
131.5,5.2,2017,JPN,0
131.5,5.2,2017,TWN,0
131.5,5.2,2018,JPN,0
131.5,5.2,2018,TWN,0.35194444444444445
131.5,5.2,2019,JPN,0
131.5,5.2,2019,PHL,0
131.5,5.2,2020,PHL,0
131.5,5.2,2021,PHL,0
131.5,5.300000000000001,2016,PHL,0
131.5,5.300000000000001,2016,TWN,0
131.5,5.300000000000001,2017,TWN,0
131.5,5.300000000000001,2018,JPN,10.9225
131.5,5.300000000000001,2018,TWN,0
131.5,5.300000000000001,2019,PHL,0
131.5,5.300000000000001,2020,PHL,0
131.5,5.300000000000001,2020,TWN,0
131.5,5.4,2016,JPN,0
131.5,5.4,2018,JPN,0.6577777777777778
131.5,5.4,2018,TWN,0
131.5,5.4,2019,PHL,0
131.5,5.4,2020,TWN,0
131.5,5.4,2021,FSM,0
131.5,5.5,2016,PNG,0
131.5,5.5,2021,PHL,0
131.5,5.6000000000000005,2016,JPN,9.318888888888887
131.5,5.6000000000000005,2016,PHL,1.3558333333333332
131.5,5.6000000000000005,2017,TWN,0
131.5,5.6000000000000005,2018,JPN,0
131.5,5.6000000000000005,2018,TWN,0
131.5,5.6000000000000005,2019,FSM,0
131.5,5.6000000000000005,2021,FSM,0
131.5,5.7,2016,JPN,3.332777777777778
131.5,5.7,2017,PNG,0
131.5,5.7,2018,JPN,0
131.5,5.7,2018,TWN,0
131.5,5.7,2019,TWN,0
131.5,5.7,2020,PHL,0
131.5,5.800000000000001,2016,JPN,1.4002777777777775
131.5,5.800000000000001,2016,PNG,0
131.5,5.800000000000001,2017,PNG,0
131.5,5.800000000000001,2017,TWN,9.845833333333331
131.5,5.800000000000001,2018,JPN,0
131.5,5.800000000000001,2018,PHL,0
131.5,5.800000000000001,2018,TWN,0
131.5,5.800000000000001,2019,PHL,0
131.5,5.800000000000001,2019,TWN,0
131.5,5.800000000000001,2020,PHL,0
131.5,5.800000000000001,2020,PNG,0
131.5,5.800000000000001,2021,PHL,0
131.5,5.800000000000001,2021,PNG,0
131.5,5.800000000000001,2021,TWN,0
131.5,5.9,2016,JPN,31.443888888888885
131.5,5.9,2017,FSM,0
131.5,5.9,2017,PHL,0
131.5,5.9,2017,TWN,11.851111111111113
131.5,5.9,2018,JPN,0
131.5,5.9,2018,TWN,0.31777777777777777
131.5,5.9,2019,PHL,0
131.5,5.9,2019,TWN,2.7666666666666666
131.5,5.9,2020,PHL,0
131.5,5.9,2020,TWN,0
131.5,5.9,2021,PHL,0
131.5,5.9,2021,PNG,0
131.5,5.9,2021,TWN,0
131.5,6,2016,JPN,16.856944444444444
131.5,6,2016,PHL,0
131.5,6,2016,PNG,0
131.5,6,2017,PHL,0
131.5,6,2018,JPN,0
131.5,6,2018,PHL,0
131.5,6,2018,TWN,0.5838888888888889
131.5,6,2019,NRU,0
131.5,6,2019,PHL,0
131.5,6,2019,PNG,0
131.5,6,2019,TWN,3.673055555555555
131.5,6,2021,PHL,0
131.5,6.1000000000000005,2016,JPN,19.581666666666667
131.5,6.1000000000000005,2016,PNG,0
131.5,6.1000000000000005,2017,PHL,0
131.5,6.1000000000000005,2017,TWN,0
131.5,6.1000000000000005,2018,JPN,0
131.5,6.1000000000000005,2018,TWN,2.2325
131.5,6.1000000000000005,2019,NRU,0
131.5,6.1000000000000005,2019,TWN,0
131.5,6.1000000000000005,2021,JPN,0
131.5,6.1000000000000005,2021,TWN,0
131.5,6.2,2016,FSM,0
131.5,6.2,2016,TWN,0
131.5,6.2,2017,PHL,0
131.5,6.2,2017,TWN,0
131.5,6.2,2018,CHN,0
131.5,6.2,2018,JPN,9.141388888888889
131.5,6.2,2018,TWN,9.984722222222222
131.5,6.2,2019,CHN,0
131.5,6.2,2019,NRU,0
131.5,6.2,2019,PHL,0
131.5,6.2,2019,PNG,0
131.5,6.2,2019,TWN,14.655277777777778
131.5,6.2,2020,TWN,0
131.5,6.2,2021,CHN,0
131.5,6.2,2021,NRU,0
131.5,6.300000000000001,2016,JPN,18.795
131.5,6.300000000000001,2017,TWN,0
131.5,6.300000000000001,2018,JPN,0
131.5,6.300000000000001,2018,TWN,1.7858333333333334
131.5,6.300000000000001,2018,UNK,21.493333333333332
131.5,6.300000000000001,2019,PNG,0
131.5,6.300000000000001,2019,TWN,7.169722222222222
131.5,6.300000000000001,2020,TWN,0
131.5,6.300000000000001,2021,TUV,0
131.5,6.300000000000001,2021,TWN,0
131.5,6.4,2016,PNG,0
131.5,6.4,2016,TWN,0
131.5,6.4,2017,PNG,0
131.5,6.4,2017,TWN,12.4475
131.5,6.4,2018,TWN,14.339722222222223
131.5,6.4,2019,CHN,1.1877777777777778
131.5,6.4,2019,PHL,0
131.5,6.4,2019,PNG,0
131.5,6.4,2019,TWN,0.33805555555555555
131.5,6.4,2019,USA,0
131.5,6.4,2021,TWN,0
131.5,6.5,2016,JPN,0
131.5,6.5,2017,TWN,11.886944444444444
131.5,6.5,2018,TWN,1.0219444444444443
131.5,6.5,2019,CHN,0
131.5,6.5,2019,TWN,35.39222222222222
131.5,6.5,2019,UNK,0
131.5,6.5,2021,CHN,0
131.5,6.6000000000000005,2016,JPN,18.22083333333333
131.5,6.6000000000000005,2017,TWN,5.295277777777778
131.5,6.6000000000000005,2018,JPN,10.801111111111112
131.5,6.6000000000000005,2018,TWN,0.4055555555555555
131.5,6.6000000000000005,2019,CHN,8.601666666666667
131.5,6.6000000000000005,2019,JPN,1.6136111111111109
131.5,6.6000000000000005,2019,PNG,0
131.5,6.6000000000000005,2019,TWN,13.799444444444443
131.5,6.6000000000000005,2021,CHN,0
131.5,6.7,2016,JPN,8.620555555555555
131.5,6.7,2017,CHN,0
131.5,6.7,2017,JPN,11.769166666666669
131.5,6.7,2017,TWN,0
131.5,6.7,2018,JPN,44.20111111111112
131.5,6.7,2018,TWN,8.9725
131.5,6.7,2019,TWN,0
131.5,6.7,2021,CHN,0
131.5,6.800000000000001,2016,JPN,1.1408333333333334
131.5,6.800000000000001,2018,JPN,0
131.5,6.800000000000001,2018,TWN,0
131.5,6.800000000000001,2019,TWN,13.853611111111112
131.5,6.800000000000001,2020,TWN,0
131.5,6.9,2016,JPN,22.750833333333333
131.5,6.9,2018,JPN,7.127222222222223
131.5,6.9,2018,TWN,1.7677777777777774
131.5,6.9,2019,JPN,32.07000000000001
131.5,6.9,2019,TWN,22.02638888888889
131.5,6.9,2019,USA,0
131.5,6.9,2020,TWN,0
131.5,7,2016,JPN,23.93611111111111
131.5,7,2017,TWN,0
131.5,7,2018,JPN,0
131.5,7,2018,TWN,4.065
131.5,7,2019,JPN,8.009722222222223
131.5,7,2019,TWN,33.65472222222222
131.5,7,2019,USA,0
131.5,7,2020,JPN,31.639722222222222
131.5,7,2020,NRU,0
131.5,7,2020,TWN,0
131.5,7,2021,JPN,8.709722222222222
131.5,7.1000000000000005,2016,JPN,12.298055555555557
131.5,7.1000000000000005,2017,TWN,0.3663888888888889
131.5,7.1000000000000005,2018,JPN,0
131.5,7.1000000000000005,2018,TWN,0
131.5,7.1000000000000005,2019,JPN,27.025833333333335
131.5,7.1000000000000005,2019,TWN,12.237222222222222
131.5,7.1000000000000005,2020,JPN,182.92972222222224
131.5,7.1000000000000005,2021,JPN,34.302499999999995
131.5,7.2,2016,TWN,0
131.5,7.2,2017,TWN,0
131.5,7.2,2018,TWN,0
131.5,7.2,2019,JPN,9.367222222222221
131.5,7.2,2019,TWN,7.877222222222223
131.5,7.2,2020,JPN,71.40055555555557
131.5,7.2,2021,JPN,22.827777777777776
131.5,7.300000000000001,2018,JPN,19.07611111111111
131.5,7.300000000000001,2018,TWN,0
131.5,7.300000000000001,2019,JPN,28.286111111111115
131.5,7.300000000000001,2019,TWN,0.23583333333333337
131.5,7.300000000000001,2020,JPN,42.51416666666667
131.5,7.300000000000001,2021,JPN,27.75075434055556
131.5,7.4,2017,JPN,14.71
131.5,7.4,2017,TWN,0
131.5,7.4,2019,JPN,13.61611111111111
131.5,7.4,2019,TWN,3.868888888888889
131.5,7.4,2020,JPN,37.11
131.5,7.4,2021,JPN,3.53866492
131.5,7.5,2017,JPN,21.438333333333333
131.5,7.5,2019,JPN,36.348333333333336
131.5,7.5,2020,JPN,20.390555555555554
131.5,7.5,2021,FSM,0
131.5,7.5,2021,JPN,37.16166666666667
131.5,7.6,2016,JPN,11.175
131.5,7.6,2016,TWN,0
131.5,7.6,2017,JPN,0
131.5,7.6,2018,CHN,0
131.5,7.6,2018,JPN,0
131.5,7.6,2019,JPN,21.811388888888885
131.5,7.6,2020,JPN,14.844999999999999
131.5,7.6,2021,JPN,15.401388888888889
131.5,7.6,2021,NRU,0
131.5,7.7,2017,JPN,3.9658333333333338
131.5,7.7,2018,JPN,8.486666666666666
131.5,7.7,2018,TWN,0
131.5,7.7,2019,JPN,12.42
131.5,7.7,2019,TWN,0
131.5,7.7,2020,JPN,31.06583333333333
131.5,7.7,2021,JPN,29.683888888888887
131.5,7.800000000000001,2016,JPN,0
131.5,7.800000000000001,2016,TWN,0
131.5,7.800000000000001,2017,JPN,0
131.5,7.800000000000001,2018,JPN,0.05055555555555555
131.5,7.800000000000001,2018,TWN,0
131.5,7.800000000000001,2019,JPN,14.809722222222222
131.5,7.800000000000001,2019,PNG,0
131.5,7.800000000000001,2020,JPN,20.10527777777778
131.5,7.800000000000001,2020,TWN,0
131.5,7.800000000000001,2021,JPN,41.837963996111114
131.5,7.9,2017,JPN,29.536388888888887
131.5,7.9,2017,TWN,0
131.5,7.9,2018,JPN,28.983611111111117
131.5,7.9,2018,TWN,1.7105555555555556
131.5,7.9,2018,USA,0
131.5,7.9,2019,JPN,23.836666666666666
131.5,7.9,2019,PNG,0
131.5,7.9,2019,TWN,0.7613888888888889
131.5,7.9,2019,VUT,0
131.5,7.9,2020,JPN,28.1
131.5,7.9,2020,TWN,2.6216666666666666
131.5,7.9,2021,JPN,43.66333333333333
131.5,7.9,2021,MHL,0
131.5,8,2016,JPN,30.967777777777776
131.5,8,2017,JPN,0
131.5,8,2018,JPN,8.616388888888888
131.5,8,2018,TWN,1.9580555555555557
131.5,8,2019,JPN,11.491666666666667
131.5,8,2020,JPN,80.2911111111111
131.5,8,2020,NRU,0
131.5,8,2020,TWN,16.826666666666664
131.5,8,2021,JPN,18.376944444444444
131.5,8.1,2016,JPN,0
131.5,8.1,2017,JPN,1.696388888888889
131.5,8.1,2017,TWN,0
131.5,8.1,2018,JPN,12.478055555555557
131.5,8.1,2018,TWN,0
131.5,8.1,2019,JPN,7.053055555555556
131.5,8.1,2019,TWN,0
131.5,8.1,2020,JPN,69.5663888888889
131.5,8.1,2020,PNG,0
131.5,8.1,2020,TWN,26.03361111111111
131.5,8.1,2020,VUT,0
131.5,8.1,2021,JPN,21.388333333333332
131.5,8.1,2021,TWN,0
131.5,8.200000000000001,2016,JPN,16.81527777777778
131.5,8.200000000000001,2017,JPN,22.183055555555555
131.5,8.200000000000001,2017,TWN,0
131.5,8.200000000000001,2018,JPN,1.9666666666666663
131.5,8.200000000000001,2018,TWN,0
131.5,8.200000000000001,2019,JPN,8.465277777777779
131.5,8.200000000000001,2019,TWN,1.2169444444444444
131.5,8.200000000000001,2020,JPN,43.45388888888889
131.5,8.200000000000001,2020,PNG,0
131.5,8.200000000000001,2020,TWN,7.544444444444444
131.5,8.200000000000001,2021,JPN,20.36638888888889
131.5,8.200000000000001,2021,NRU,0
131.5,8.200000000000001,2021,TWN,0
131.5,8.3,2016,JPN,40.164166666666674
131.5,8.3,2017,JPN,29.78333333333333
131.5,8.3,2017,TWN,0
131.5,8.3,2018,JPN,21.26555555555555
131.5,8.3,2018,SLB,0
131.5,8.3,2018,TWN,0
131.5,8.3,2019,JPN,0.5261111111111111
131.5,8.3,2019,USA,0
131.5,8.3,2020,JPN,35.66777777777777
131.5,8.3,2020,TWN,0
131.5,8.3,2021,JPN,59.809444444444445
131.5,8.4,2016,JPN,0
131.5,8.4,2016,TWN,0
131.5,8.4,2017,JPN,24.064444444444444
131.5,8.4,2017,TWN,0
131.5,8.4,2018,JPN,0
131.5,8.4,2018,TWN,0
131.5,8.4,2019,JPN,42.39277777777778
131.5,8.4,2019,TWN,0
131.5,8.4,2019,USA,0
131.5,8.4,2020,JPN,8.186111111111112
131.5,8.4,2020,TWN,0
131.5,8.4,2021,JPN,35.43716880111111
131.5,8.4,2021,TWN,0
131.5,8.5,2016,JPN,0
131.5,8.5,2016,TWN,0
131.5,8.5,2017,TWN,0
131.5,8.5,2018,JPN,7.5633333333333335
131.5,8.5,2018,TWN,1.6888888888888889
131.5,8.5,2019,JPN,4.6
131.5,8.5,2019,TWN,0
131.5,8.5,2020,JPN,13.73
131.5,8.5,2020,TWN,0
131.5,8.5,2021,JPN,29.157777777777774
131.5,8.5,2021,TWN,0
131.5,8.6,2016,TWN,0
131.5,8.6,2017,JPN,6.625
131.5,8.6,2018,JPN,19.648055555555555
131.5,8.6,2018,TWN,1.3077777777777777
131.5,8.6,2019,JPN,6.409722222222222
131.5,8.6,2019,TWN,0
131.5,8.6,2020,JPN,0
131.5,8.6,2021,JPN,72.08416666666666
131.5,8.700000000000001,2018,JPN,0
131.5,8.700000000000001,2018,TWN,13.057500000000001
131.5,8.700000000000001,2019,JPN,4.3
131.5,8.700000000000001,2021,JPN,46.88638888888888
131.5,8.8,2016,JPN,0
131.5,8.8,2016,TWN,0
131.5,8.8,2017,JPN,0
131.5,8.8,2018,JPN,0.2925
131.5,8.8,2018,TWN,7.583333333333333
131.5,8.8,2019,JPN,18.57166666666667
131.5,8.8,2020,JPN,4.108888888888889
131.5,8.8,2020,TWN,0
131.5,8.8,2021,JPN,36.455555555555556
131.5,8.8,2021,TWN,0
131.5,8.9,2016,JPN,0
131.5,8.9,2016,PNG,0
131.5,8.9,2016,TWN,0
131.5,8.9,2017,JPN,11.87111111111111
131.5,8.9,2017,PNG,0
131.5,8.9,2018,JPN,17.31861111111111
131.5,8.9,2018,TWN,0.9072222222222224
131.5,8.9,2019,JPN,4.836666666666667
131.5,8.9,2019,TWN,0.25
131.5,8.9,2020,JPN,10.231666666666667
131.5,8.9,2020,TWN,0
131.5,8.9,2021,JPN,49.77444444444445
131.5,8.9,2021,NRU,0
131.5,8.9,2021,TWN,0
131.5,9,2016,JPN,0
131.5,9,2016,SLB,0
131.5,9,2018,TWN,6.415277777777778
131.5,9,2019,JPN,0
131.5,9,2019,TWN,1.3669444444444443
131.5,9,2020,JPN,7.145
131.5,9,2021,JPN,63.12527777777778
131.5,9,2021,NRU,0
131.5,9.1,2016,JPN,0.36694444444444446
131.5,9.1,2016,SLB,0
131.5,9.1,2017,JPN,15.893611111111111
131.5,9.1,2018,TWN,1.03
131.5,9.1,2019,JPN,0
131.5,9.1,2019,TWN,0
131.5,9.1,2020,JPN,0
131.5,9.1,2020,TWN,4.0344444444444445
131.5,9.1,2021,JPN,45.13638888888889
131.5,9.2,2016,JPN,22.066666666666663
131.5,9.2,2017,JPN,0
131.5,9.2,2017,TWN,0
131.5,9.2,2018,JPN,0
131.5,9.2,2018,TWN,0.6111111111111112
131.5,9.2,2019,CHN,0
131.5,9.2,2019,TWN,3.830555555555556
131.5,9.2,2020,JPN,23.78138888888889
131.5,9.2,2021,JPN,32.950833333333335
131.5,9.3,2016,CHN,0
131.5,9.3,2016,JPN,0
131.5,9.3,2016,TWN,0
131.5,9.3,2017,JPN,0
131.5,9.3,2017,TWN,0
131.5,9.3,2018,JPN,0
131.5,9.3,2018,PNG,0
131.5,9.3,2018,TWN,0
131.5,9.3,2019,JPN,0
131.5,9.3,2019,PNG,0
131.5,9.3,2019,TWN,0
131.5,9.3,2020,JPN,12.045833333333333
131.5,9.3,2020,TWN,0
131.5,9.3,2021,JPN,5.133611111111112
131.5,9.3,2021,TWN,0
131.5,9.3,2021,UNK,0
131.5,9.4,2016,CHN,0
131.5,9.4,2016,FSM,0
131.5,9.4,2017,JPN,0
131.5,9.4,2018,PNG,0
131.5,9.4,2018,TWN,21.71472222222222
131.5,9.4,2019,CHN,0
131.5,9.4,2019,JPN,0
131.5,9.4,2019,TWN,15.189722222222223
131.5,9.4,2020,JPN,15.213333333333331
131.5,9.4,2020,TWN,0
131.5,9.4,2021,JPN,0
131.5,9.4,2021,TWN,0
131.5,9.4,2021,UNK,0
131.5,9.5,2016,CHN,0
131.5,9.5,2016,JPN,0
131.5,9.5,2016,TWN,0
131.5,9.5,2017,TWN,10.139444444444443
131.5,9.5,2018,JPN,0
131.5,9.5,2018,TWN,4.139444444444444
131.5,9.5,2019,JPN,0
131.5,9.5,2019,TWN,22.043333333333333
131.5,9.5,2020,JPN,0.7377777777777778
131.5,9.5,2020,SLB,0
131.5,9.5,2020,TWN,0
131.5,9.5,2021,JPN,0
131.5,9.5,2021,TWN,0
131.5,9.6,2016,MHL,0
131.5,9.6,2017,JPN,0
131.5,9.6,2017,TWN,0
131.5,9.6,2018,TWN,6.750555555555555
131.5,9.6,2019,TWN,2.062222222222222
131.5,9.6,2020,JPN,0
131.5,9.6,2021,JPN,0
131.5,9.7,2017,TWN,0.6866666666666666
131.5,9.7,2018,TWN,0.7902777777777777
131.6,2,2016,PHL,0
131.6,2,2018,JPN,0
131.6,2.1,2019,JPN,0
131.6,2.2,2017,PHL,0
131.6,2.2,2018,JPN,0
131.6,2.2,2019,JPN,3.6752777777777776
131.6,2.2,2021,KOR,0
131.6,2.2,2021,TWN,0
131.6,2.3000000000000003,2019,JPN,1.8163888888888888
131.6,2.4000000000000004,2017,PHL,0
131.6,2.4000000000000004,2018,JPN,2.874444444444445
131.6,2.4000000000000004,2018,PHL,0
131.6,2.4000000000000004,2019,JPN,2.4405555555555556
131.6,2.5,2016,JPN,3.108611111111111
131.6,2.5,2016,PHL,0
131.6,2.5,2016,PNG,0
131.6,2.5,2017,TWN,0
131.6,2.5,2018,JPN,3.756111111111111
131.6,2.5,2018,PHL,0
131.6,2.5,2019,JPN,1.8630555555555557
131.6,2.6,2016,PHL,0
131.6,2.7,2016,PHL,0
131.6,3.1,2016,PNG,0
131.6,3.2,2016,PHL,0.9686111111111112
131.6,3.2,2018,PHL,0
131.6,3.3000000000000003,2016,PHL,9.833333333333332
131.6,3.3000000000000003,2018,PHL,0
131.6,3.3000000000000003,2020,PHL,0
131.6,3.3000000000000003,2021,PHL,0
131.6,3.4000000000000004,2016,PHL,1.4922222222222223
131.6,3.4000000000000004,2016,PNG,0
131.6,3.4000000000000004,2016,TWN,2.9122222222222223
131.6,3.4000000000000004,2017,PHL,0
131.6,3.4000000000000004,2018,PHL,0
131.6,3.4000000000000004,2019,JPN,0
131.6,3.4000000000000004,2019,TWN,0
131.6,3.5,2016,PNG,0
131.6,3.5,2018,JPN,52.85916666666667
131.6,3.5,2018,TWN,4.388888888888889
131.6,3.5,2019,FSM,0
131.6,3.5,2019,JPN,0.7922222222222223
131.6,3.6,2016,PHL,4.716666666666668
131.6,3.6,2017,PHL,0
131.6,3.6,2018,JPN,57.000277777777775
131.6,3.6,2018,TWN,14.1475
131.6,3.6,2019,JPN,25.735555555555557
131.6,3.6,2020,JPN,0
131.6,3.6,2020,PHL,0
131.6,3.7,2016,PHL,0
131.6,3.7,2017,FSM,0
131.6,3.7,2018,JPN,69.80027777777778
131.6,3.7,2018,TWN,37.26027777777778
131.6,3.7,2019,JPN,3.8088888888888888
131.6,3.7,2020,PHL,0
131.6,3.8,2016,JPN,0
131.6,3.8,2016,PHL,0
131.6,3.8,2016,TWN,0
131.6,3.8,2017,JPN,0
131.6,3.8,2017,PHL,0
131.6,3.8,2017,TWN,0
131.6,3.8,2018,JPN,41.008611111111115
131.6,3.8,2018,TWN,23.115555555555552
131.6,3.8,2019,JPN,7.974166666666667
131.6,3.8,2019,PNG,0
131.6,3.8,2019,TWN,0
131.6,3.8,2021,PHL,0
131.6,3.9,2016,PHL,0
131.6,3.9,2017,PHL,0
131.6,3.9,2017,TWN,0
131.6,3.9,2018,JPN,10.923888888888891
131.6,3.9,2018,PNG,4.868055555555556
131.6,3.9,2018,TWN,0
131.6,3.9,2019,JPN,5.0569444444444445
131.6,3.9,2019,TWN,0
131.6,4,2016,JPN,0
131.6,4,2016,PHL,0.27694444444444444
131.6,4,2017,PNG,0
131.6,4,2018,JPN,1.2977777777777777
131.6,4,2018,PNG,0.5597222222222222
131.6,4,2018,TWN,0
131.6,4,2019,TWN,0
131.6,4.1000000000000005,2016,PHL,2.3208333333333333
131.6,4.1000000000000005,2017,JPN,0
131.6,4.1000000000000005,2018,JPN,1.4422222222222223
131.6,4.1000000000000005,2018,TWN,0
131.6,4.1000000000000005,2019,FSM,0
131.6,4.1000000000000005,2019,JPN,20.18138888888889
131.6,4.1000000000000005,2019,TWN,0
131.6,4.1000000000000005,2020,FSM,0
131.6,4.2,2016,PHL,1.8780555555555556
131.6,4.2,2016,TWN,0
131.6,4.2,2017,JPN,0
131.6,4.2,2018,JPN,12.69138888888889
131.6,4.2,2019,JPN,0
131.6,4.2,2020,TWN,0
131.6,4.3,2016,PNG,0
131.6,4.3,2016,TWN,10.681944444444444
131.6,4.3,2017,JPN,0
131.6,4.3,2018,JPN,22.134166666666665
131.6,4.3,2019,JPN,0
131.6,4.3,2019,TWN,0
131.6,4.3,2019,USA,0
131.6,4.3,2020,TWN,0
131.6,4.4,2016,PNG,0
131.6,4.4,2017,TWN,0
131.6,4.4,2019,PHL,0
131.6,4.5,2017,FSM,0.07222222222222222
131.6,4.5,2019,USA,0
131.6,4.6000000000000005,2018,TWN,0
131.6,4.7,2018,JPN,0
131.6,4.7,2018,TWN,0
131.6,4.7,2020,FSM,0
131.6,4.800000000000001,2017,PNG,0
131.6,4.800000000000001,2018,TWN,0
131.6,4.9,2016,PNG,0
131.6,4.9,2017,PNG,0
131.6,4.9,2017,TWN,0
131.6,4.9,2018,TWN,0
131.6,4.9,2019,CHN,0
131.6,4.9,2019,KIR,0
131.6,4.9,2019,PHL,0
131.6,4.9,2021,FSM,0
131.6,5,2016,KIR,0
131.6,5,2016,TWN,0
131.6,5,2018,JPN,0
131.6,5,2018,SLB,0
131.6,5,2018,TWN,0
131.6,5,2019,CHN,0
131.6,5,2019,PHL,0
131.6,5,2019,PNG,0
131.6,5,2019,USA,0
131.6,5,2020,FSM,0
131.6,5,2021,FSM,0
131.6,5,2021,USA,0
131.6,5.1000000000000005,2016,TWN,0
131.6,5.1000000000000005,2017,FSM,0
131.6,5.1000000000000005,2017,TWN,0
131.6,5.1000000000000005,2018,JPN,0
131.6,5.1000000000000005,2018,TWN,2.3680555555555554
131.6,5.1000000000000005,2019,PHL,0
131.6,5.1000000000000005,2019,TWN,0
131.6,5.1000000000000005,2020,FSM,0
131.6,5.1000000000000005,2020,MHL,0
131.6,5.1000000000000005,2021,PHL,0
131.6,5.2,2017,ALB,0
131.6,5.2,2018,JPN,0
131.6,5.2,2018,TWN,2.480833333333333
131.6,5.2,2019,TWN,0
131.6,5.2,2020,PHL,0
131.6,5.2,2021,PHL,0
131.6,5.300000000000001,2016,JPN,10.685833333333331
131.6,5.300000000000001,2018,JPN,0
131.6,5.300000000000001,2018,TWN,0
131.6,5.300000000000001,2019,PHL,0
131.6,5.300000000000001,2020,PHL,0
131.6,5.300000000000001,2020,PNG,0
131.6,5.300000000000001,2020,TWN,0
131.6,5.4,2016,JPN,0
131.6,5.4,2017,TWN,0
131.6,5.4,2018,TWN,0
131.6,5.4,2020,FSM,0
131.6,5.4,2020,PNG,0
131.6,5.4,2021,FSM,0
131.6,5.4,2021,PHL,0
131.6,5.5,2016,CHN,10.869444444444444
131.6,5.5,2016,PNG,0
131.6,5.5,2018,JPN,0
131.6,5.5,2018,KIR,0
131.6,5.6000000000000005,2016,PHL,3.714722222222222
131.6,5.6000000000000005,2017,JPN,0
131.6,5.6000000000000005,2017,TWN,0
131.6,5.6000000000000005,2018,JPN,0
131.6,5.6000000000000005,2018,TWN,0
131.6,5.6000000000000005,2019,FSM,0
131.6,5.6000000000000005,2021,FSM,0
131.6,5.7,2016,FSM,0
131.6,5.7,2016,JPN,17.69083333333333
131.6,5.7,2018,TWN,0
131.6,5.7,2019,PHL,0
131.6,5.7,2019,TWN,0
131.6,5.7,2020,PHL,0
131.6,5.7,2021,PHL,0
131.6,5.800000000000001,2016,PNG,0
131.6,5.800000000000001,2016,TWN,0
131.6,5.800000000000001,2017,PHL,0
131.6,5.800000000000001,2017,PNG,0
131.6,5.800000000000001,2017,TWN,0
131.6,5.800000000000001,2018,TWN,0
131.6,5.800000000000001,2019,TWN,0.5497222222222222
131.6,5.800000000000001,2020,PHL,0
131.6,5.800000000000001,2020,PNG,0
131.6,5.800000000000001,2021,PHL,0
131.6,5.800000000000001,2021,PNG,0
131.6,5.800000000000001,2021,TWN,0
131.6,5.9,2016,PNG,0
131.6,5.9,2017,PHL,0
131.6,5.9,2017,TWN,13.113333333333332
131.6,5.9,2018,PHL,0
131.6,5.9,2018,TWN,0
131.6,5.9,2019,PHL,0
131.6,5.9,2019,TWN,0.46472222222222226
131.6,5.9,2020,PHL,0
131.6,5.9,2020,TWN,0
131.6,5.9,2021,PHL,0
131.6,6,2016,JPN,2.0166666666666666
131.6,6,2016,PHL,0
131.6,6,2016,PNG,0
131.6,6,2017,PHL,0
131.6,6,2017,TWN,2.5919444444444446
131.6,6,2018,TWN,3.0538888888888884
131.6,6,2019,CHN,0
131.6,6,2019,NRU,0
131.6,6,2019,PHL,0
131.6,6,2019,TWN,0
131.6,6,2020,TWN,0.9261111111111112
131.6,6,2021,JPN,0
131.6,6,2021,PHL,0
131.6,6.1000000000000005,2016,JPN,0
131.6,6.1000000000000005,2016,PNG,0
131.6,6.1000000000000005,2016,TWN,0
131.6,6.1000000000000005,2017,PHL,0
131.6,6.1000000000000005,2017,TWN,0
131.6,6.1000000000000005,2018,CHN,0
131.6,6.1000000000000005,2018,JPN,12.835833333333332
131.6,6.1000000000000005,2018,PHL,0
131.6,6.1000000000000005,2018,TWN,0
131.6,6.1000000000000005,2019,CHN,0
131.6,6.1000000000000005,2019,PNG,0
131.6,6.1000000000000005,2019,TWN,2.7483333333333335
131.6,6.2,2016,JPN,0
131.6,6.2,2016,PHL,0
131.6,6.2,2016,PNG,0
131.6,6.2,2016,TWN,0
131.6,6.2,2017,PHL,0
131.6,6.2,2017,TWN,0
131.6,6.2,2018,CHN,0
131.6,6.2,2018,TWN,0
131.6,6.2,2019,CHN,0
131.6,6.2,2019,NRU,0
131.6,6.2,2019,TWN,1.1488888888888888
131.6,6.2,2021,CHN,0
131.6,6.300000000000001,2016,PNG,0
131.6,6.300000000000001,2018,TWN,0
131.6,6.300000000000001,2018,UNK,8.184444444444445
131.6,6.300000000000001,2019,JPN,6.385833333333333
131.6,6.300000000000001,2019,PNG,0
131.6,6.300000000000001,2019,TWN,0.8636111111111111
