shapley_value,observed_data,variable_name_code,variable_name
0.006135337017853871,331.236098455685,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.017478947219513374,383.409800548037,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.020103244637185897,457.434890292011,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.010455721542189876,567.396401842222,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.035108210109299404,544.464363713184,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0363265333524629,442.934600682492,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.054014428144186,224.359776650997,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.15102924742940907,129.340883001534,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08815902909457328,420.262005739288,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.5081739950900128,681.304554925831,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07118034449686257,292.342630590967,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.007211546151347057,448.755869201068,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.013697875494668546,492.92290316453,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.13870171003113052,358.902018631128,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.15890872266894093,13.4269860120396,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07644141820116511,371.962173216563,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.13722331816946345,11.538043879549,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08679899893572927,506.154920713392,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10366742102653455,386.549901237676,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.07653129346546801,204.237710095465,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08696043605191736,375.9695138801,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.1897252322797155,624.986587576419,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.15051215024774844,130.827445369261,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.032714719166891226,488.126222911141,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.13304743153565282,298.673610996837,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.059677421194959085,21.2065187508378,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.030560303319884186,253.481036211054,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.04611702965504924,437.163549667883,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.05403799765618474,407.544117977665,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.004404554918345508,215.853887173652,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.018970093140396976,397.176958584815,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08796144927438485,435.691721043821,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.0986491275201484,341.123479536393,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.1206599410695876,468.375373802968,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.034495219956763,221.275927434335,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.064471830428177307,281.769765986682,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03324566611737488,399.990299317694,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04907429418066138,195.238046167185,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.054851562035847935,284.425224981593,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.005562864054518177,549.526447449008,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08413480934350205,397.955253702599,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.02936347226554356,336.395591998668,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.043838431055057005,474.699083572052,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.015368530133294598,503.318180094145,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10995288862624303,458.139673163645,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09175541215811135,378.886308290369,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.021992492492332167,205.287622981254,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.061416817103735616,194.354384646271,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.06942582191544248,501.68217404209,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03731733334633746,298.902069188247,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.028703437351558177,492.919040750553,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.032371656381370496,511.845990813994,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.011265806869391734,501.863174934658,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.4057975689795862,588.146881800457,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.022249859988884006,288.640266958578,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.12357407681032345,350.784086816594,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.02472547275671922,366.688264292425,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03596484217592728,535.022247695413,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.05939753561650332,262.276075156139,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.4176999816035458,603.250488154803,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.024061296013334055,500.68085817423,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06891121787816226,336.027038138443,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.02971444997035087,27.0025961589833,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09169372221129647,570.029000246225,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.015390089561453308,344.939548063338,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.14938145723931007,602.43635269721506,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.008604460077654915,271.795814175481,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10468226692302952,493.869705892524,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04368764468350752,273.753803874405,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.09737014016261814,594.391595445986,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.15673014433393612,214.997246519305,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.016245211445176908,515.108268610268,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03554448661713946,441.564588643006,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.8805473574201066,698.25883037425,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.12160241524508049,169.741630907988,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09177584708477701,469.688076504518,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.13389701010408894,625.45481032799,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10625216995880785,284.975186901995,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.16666057743995977,0.264771278800038,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.04851556800403241,659.577888174169,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.019783666033122725,460.214340817756,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.06793131652222104,505.302609091168,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.003688900904307946,492.420782417289,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.18563625386446994,5.68243877454588,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.014807169950595764,469.964665189025,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07701380047888379,429.877904703958,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.2080525603540172,334.439899861414,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10501454958464601,455.03643606783,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.02663105433940413,304.257988936845,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.050601627202831845,524.819289449699,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.2589642281863848,-8.28190214489455,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03701003588052274,225.648264526912,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.11661376679718788,557.678170437205,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.12067238001009478,303.331710200922,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.04284946082642129,599.59795232553,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.01392778895789712,401.389940312023,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.10520484566273727,595.264964561235,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04489906415174632,357.339884815938,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04101001141143941,180.676389324962,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09321207803621308,185.57174502197,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.059086835530340893,495.646571515905,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.11431754577776909,338.783866715345,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.045065588652643575,307.433252304349,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07007640048451332,263.212269795745,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.14533833178644895,499.14300460241,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.02947810642733212,419.945842529785,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06332924374052266,286.111722236847,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09917589638005214,24.920412203181,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.0817385396317519,465.198751942638,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.025983099218292505,454.502800176868,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07448914703584061,396.823234559739,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10764666937222456,329.580216939312,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.10534832411145803,468.418192930046,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.004603427911953894,541.352330522613,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07049801453749582,497.341460856806,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.24010948033527507,615.653272560024,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03906579515522411,422.756908757749,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.45780924733129036,0.234132256716107,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0020083150178688367,331.913300766797,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07455786918258826,366.209741933036,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.11738066350761937,84.4229438642273,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.143000618322106,526.089054124605,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.054618171167984376,159.766277133938,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.10988012362928785,453.510950241715,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.035141861940666944,269.646493172912,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.11106067171097982,302.179117200981,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09895876434238539,284.906364039743,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.151936305561921,233.116482833649,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.05856855192883989,408.94342141561,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06410637918045059,499.018566777597,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.043174632414181575,472.744964729765,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06988109603520364,361.714421399891,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06780907548171913,321.768198865218,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1540631050570399,173.578041591906,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08503540740045702,304.659967815178,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04665192224648089,429.336541479519,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.15334419715168235,476.858311553276,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08974945680172372,299.744028140937,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07726316668325575,569.357987091016,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.21368554452510713,123.9301033078,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.11277789121605628,527.586226317055,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1319343599481633,262.771054994392,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.059709465046951,331.089896541113,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.01420596579561046,446.922393299167,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08347810707363859,51.5287672987906,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07789722100818124,369.189038968145,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.07087458416280003,684.798183686968,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.060758390221137715,6.51684885295316,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.17453653648211118,466.03079853257,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06302897829194205,38.1873452414343,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09847652897129455,309.313623777391,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10080507876400686,236.602953974106,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.036520099158547724,468.6837732046,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.24514932243195328,660.366575997608,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.05377128396236883,477.826706940524,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04971942759980116,248.431392788772,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09462665136848844,338.308617171674,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.046892093973235696,459.325058449413,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.003036300207971279,318.787504674843,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.05501893799901091,110.707242801043,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07254314904503234,241.110170134315,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03621729728095259,569.13608251598,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.032128609229538134,496.74782415573,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.21406621902634645,562.450495381988,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03270567063535427,446.413282119707,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.047225857768529396,566.433391919285,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.042929235871096635,437.434019223676,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04259877448614816,310.666132882195,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.018985512964154197,262.024391085291,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04875263652416108,56.1694333163862,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1058714470370785,294.336041926189,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03849068824193257,569.506194282431,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.028930817950217316,257.434020727732,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07014404921923258,428.663292470344,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.18637533949378352,466.611964440235,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.12450145075006505,4.89452562848969,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09946476157858102,8.78378812448366,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.039640808742854396,415.709327550718,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.10363980020673601,451.763686588349,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1027910632803073,354.904437793387,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.0889618368481184,422.590896357635,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0466778097037818,61.4300357217364,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07444365169749204,266.78314941239,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.12067987819457666,325.732226116399,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06641192626582881,261.2136122295,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.01676120172289332,487.977547637908,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.16028684244598698,565.09051274784,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.039899419090572104,587.944212274161,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1276991090643377,382.467381573543,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1719766373432722,310.844388896448,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.013490941111932254,263.358771847779,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.094127903779866115,362.471508844768,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.15299474104194877,152.904907653683,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.06446248587036821,207.961311104434,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.05840148412278149,558.485158122844,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.05585624712356212,564.802416191571,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.023851069171416234,546.216911955622,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0049756902321617036,321.100036523337,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.012415032407896029,498.921979808442,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.027374429595982023,219.803112477722,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07470976416635017,118.717662636922,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03641276812869346,21.9258982789235,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1290070046560487,103.561006244359,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06677372940145374,309.712736101557,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0436982467099123,358.407487447748,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03822932879030798,226.621892888763,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.0020837647588283015,275.589168258666,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.11989028034025673,168.67942169853,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.13743293878814816,237.481432112652,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06654810515765537,383.371467039704,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.07479185171162023,277.277876223729,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.14694499381279785,105.509770409854,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.019624216133510203,460.851138514254,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06755597207114378,118.658171804471,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.08691716651492645,262.473924330421,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.15717077295153925,535.642224661185,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.13420123328390077,507.886110453679,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04689329268598608,467.233067269244,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03360865225201535,469.245595826571,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.018563345943264198,209.656081760498,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.005072988895815407,494.353073518852,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.16986013508122702,606.196383715536,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.05138140039441107,431.659737887702,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0463308163131534,541.882041496049,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.17123646946006754,570.875110067989,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.13833623376406273,344.419659209383,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.17721812485806396,333.698686785734,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06165757136963009,283.012392917513,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.5497430036344119,649.720371916332,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03720685938619887,273.226740548073,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.11244667553925464,538.773083115206,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0022000360869980666,473.271520573713,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.13709426226478988,71.2936881891224,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.04389618980155801,18.5441759935815,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04953506535088241,315.591718365768,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.01452832219823057,603.41839468923,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.015709733319897556,491.519127062129,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.019663338565354713,515.851037765736,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.052403927651360885,571.281231504229,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.11238833687509224,270.445031820065,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06838614678181404,505.343033139971,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.021477227378843215,496.648919163652,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.06023553259087035,423.582124892049,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.006003921350290852,491.008494792385,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.10463384935339513,6.92629436489416,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.02309566861890293,364.139939663495,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.05570642347809501,434.095859365885,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.18232206312469038,314.511326058551,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.09153043996169992,617.160184820457,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03346628823507436,465.971219824894,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04129491297532709,610.626828868737,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.0046779696743083615,332.537445616072,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.008138253080985789,160.377803488775,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04381789477467651,354.405964472281,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.0645500317786993,553.591140141506,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.1328075124298532,255.393618783912,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.018717686695850128,438.095329123495,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.09475919157841636,407.201395801931,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.47462380341334653,-2.87161183101847,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.03935426846424246,379.343302822609,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.03753765506857784,341.183628833362,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.02254202390386384,351.372727860326,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
0.04094457455162951,452.340400326,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.11606902747838323,512.773492084222,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.026136118934483248,81.1345083067852,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
-0.17714607033951427,529.68689708683,ais_reception_positions_per_day_class_A,AIS reception: Type A transponders (pings/day)
