pixel_id,fishing_hours,pixel_area_m2
11921,3177.557126407467,9280723587.45337
11922,25.53583333333335,9280723587.452637
11923,200.7552777777787,9280723587.45288
11924,0,9280723587.45288
11925,432.20565916861193,9280723587.453003
11926,0.45916666666666667,9280723587.453003
11927,0,9280723587.45288
11928,0,9280723587.452759
11929,5.0538888888888875,9280723587.453125
11930,359.25022838194474,9280723587.453125
11931,2180.9084960275336,9280723587.45288
11932,1492.5743706027838,9280723587.452759
11933,996.206168447506,9280723587.453003
11934,631.9941824261177,9280723587.452759
11935,896.0071212844508,9280723587.453003
11936,1956.2417948269956,9280723587.452637
11937,1213.8117722783522,9280723587.453003
11938,97.33527777777792,9280723587.453125
11939,0,9280723587.45288
11940,0,9280723587.45288
11941,0.5997222222222223,9280723587.452637
11942,2.323611111111111,9280723587.453125
11943,0,9280723587.452515
11944,0,9280723587.453247
11945,319.27288357305576,9280723587.452637
11946,761.3376855722238,9280723587.453125
11947,6011.946746331453,9280723587.45288
11948,3422.665037843017,9280723587.453247
11949,214.29524605583333,9280723587.452759
11950,1717.7321175736,9280723587.453003
11951,2932.758612647516,9280723587.453125
11952,642.7797412655646,9280723587.45288
11953,884.5904720497242,9280723587.452637
11954,7.5586995494444444,9280723587.453125
11955,1.5761111111111117,9280723587.453125
11956,8.813055555555554,9280723587.452759
11957,0.32500000000000007,9422616289.269775
11958,0,9422616289.27002
11959,0,9422616289.27002
11960,0,9422616289.269531
11961,8.345833333333335,9422616289.27002
11962,40.90333333333335,9422616289.27002
11963,76.79222222222224,9422616289.27002
11964,61.6905555555556,9422616289.269653
11965,61.08388888888896,9422616289.27002
11966,238.63166666666703,9422616289.269775
11967,26.816944444444463,9422616289.27002
11968,82.16111111111118,9422616289.269775
11969,76.76992104833369,9422616289.270142
11970,33.98272361333338,9422616289.269531
11971,113.54049454972234,9422616289.270508
11972,92.24944444444448,9422616289.26941
11973,96.5394310366667,9422616289.270264
11974,32.41111111111113,9422616289.269653
11975,0,9422616289.27002
11976,0.5894444444444444,9422616289.27002
11977,6.0508333333333315,9422616289.269897
11978,0,9422616289.269775
11979,0,9422616289.27002
11980,0,9422616289.269775
11981,0,9422616289.269775
11982,0,9422616289.269897
11983,0,9422616289.27002
11984,0,9422616289.270142
11985,0,9422616289.269653
11986,0,9422616289.27002
11987,0,9422616289.27002
11988,0,9422616289.27002
11989,0,9422616289.269653
11990,0,9422616289.27002
11991,0,9422616289.269531
11992,0,9422616289.270142
11993,0,9422616289.269775
11994,0.08333333333333333,9422616289.270142
11995,0,9422616289.269531
11996,0,9422616289.270142
11997,0,9422616289.269531
11998,0.3447222222222223,9422616289.270264
11999,1.3494444444444444,9422616289.269897
12000,0,9422616289.269775
12001,0,9422616289.27002
12002,0,9422616289.269897
12003,0,9422616289.269775
12004,0,9422616289.27002
12005,0,9422616289.269775
12006,0,9422616289.27002
12007,0,9422616289.269775
12008,0,9422616289.269897
12009,0,9422616289.269531
12010,5.0969444444444445,9422616289.269897
12011,128.92622933555575,9422616289.269897
12012,23.51555555555556,9422616289.270142
12013,61.51999999999997,9422616289.269531
12014,14.051388888888892,9422616289.269897
12015,14.815833333333336,9422616289.27002
12016,0,9422616289.27002
12017,6.24527777777778,9422616289.269531
12018,6.556111111111114,9422616289.269897
12019,16.05472222222224,9422616289.269897
12020,128.8203574058333,9422616289.269836
12021,19.927222222222223,9422616289.269897
12022,10.04527777777778,9422616289.269897
12023,0,9422616289.269897
12024,7.128888888888887,9422616289.269775
12025,9.05361111111111,9422616289.27002
12026,0,9422616289.269775
12027,0,9422616289.269897
12028,0,9422616289.269897
12029,0,9422616289.269958
12030,0,9422616289.269836
12031,0,9422616289.269958
12032,0,9422616289.269836
12033,0,9422616289.269836
12034,0,9422616289.269897
12035,0,9422616289.27008
12036,0,9422616289.269836
12037,0,9422616289.269958
12038,0,9422616289.269836
12039,0,9422616289.269958
12040,0,9422616289.269714
12041,0,9422616289.269897
12042,0,9422616289.269836
12043,0,9422616289.269958
12044,0,9422616289.27002
12045,0,9422616289.269836
12046,0,9422616289.269897
12047,0,9422616289.269897
12048,0,9422616289.269775
12049,0,9422616289.27002
12050,0,9422616289.269775
12051,0,9422616289.269897
12052,0.01666666666666666,9422616289.269897
12053,0,9422616289.269836
12054,0,9422616289.269897
12055,0,9422616289.269897
12056,0,9422616289.27002
12057,3.0636111111111113,9422616289.269836
12058,0,9422616289.269897
12059,2.357777777777777,9422616289.269897
12060,0,9422616289.27002
12061,1.2038888888888883,9422616289.269836
12062,366.6849750000015,9422616289.27002
12063,1.5169444444444444,9422616289.269836
12064,31.955000000000013,9422616289.269897
12065,2716.205595969175,9422616289.269897
12066,353.9622222222226,9422616289.269958
12067,1254.0342230916674,9422616289.269775
12068,7920.849404323348,9422616289.27002
12069,4605.143512522802,9422616289.269775
12070,363.8770099988886,9422616289.269897
12071,2790.916834084722,9422616289.269897
12072,9126.062704931708,9422616289.269836
12073,14.396111111111116,9422616289.269897
12074,105.67638888888892,9422616289.269897
12075,65.30694444444447,9422616289.269867
12076,48.43459039694445,9422616289.269867
12077,204.43861111111113,9422616289.269867
12078,240.16444444444443,9422616289.269928
12079,34.788333333333334,9422616289.269867
12080,7.5858333333333325,9422616289.269806
12081,171.74898880722225,9422616289.269836
12082,50.93388888888889,9422616289.269989
12083,39.26416666666665,9422616289.269867
12084,18.124722222222225,9422616289.269836
12085,7.813055555555552,9422616289.269897
12086,69.86156389888885,9422616289.269897
12087,160.34855718999998,9422616289.269867
12088,90.872381265,9422616289.269958
12089,51.06916666666673,9422616289.269867
12090,0,9422616289.269958
12091,0,9422616289.269928
12092,11.401111111111106,9422616289.269867
12093,34.45000000000002,9422616289.269897
12094,0,9422616289.269836
12095,2.423888888888889,9422616289.269897
12096,0,9422616289.269897
12097,0,9422616289.269897
12098,0,9422616289.269897
12099,5.129166666666668,9422616289.269806
12100,1.4836111111111108,9422616289.269867
12101,0,9422616289.269897
12102,0,9422616289.269882
12103,0,9422616289.269882
12104,0,9422616289.269852
12105,0,9422616289.269928
12106,0,9422616289.269852
12107,0,9422616289.269897
12108,0,9422616289.269913
12109,0,9422616289.269913
12110,0,9422616289.269882
12111,0,9422616289.269867
12112,0,9422616289.269897
12113,0,9422616289.269897
12114,0,9422616289.269836
12115,0,9422616289.269897
12116,0,9422616289.269875
12117,0,9422616289.269882
12118,143.5255555555556,9422616289.269897
12119,1045.0049508366678,9422616289.26989
12120,0,9422616289.269882
12121,0,9422616289.269867
12122,0,9422616289.26989
12123,0,9422616289.26989
12124,33.17805555555562,9422616289.269886
12125,9.05666666666666,9422616289.269878
12126,0.16416666666666666,9422616289.269886
12127,0,9422616289.269882
12128,0,9422616289.269882
12129,4.073888888888885,9422616289.269882
12130,0,9422616289.269882
12131,0,9422616289.269884
12132,0.4125000000000001,9422616289.26988
12133,0.1663888888888889,9422616289.269882
12134,0,9422616289.269886
12135,62.066111111111226,9422616289.269894
12136,83.24277777777777,9422616289.269863
12137,44.84951625694454,9422616289.269882
12138,1.6,9422616289.269882
12139,0,9422616289.26989
12140,0,9422616289.269882
12141,0,9422616289.269882
12142,0,9422616289.269913
12143,0.06694444444444445,9422616289.269829
12144,0,9422616289.269897
12145,7.300277777777777,9422616289.269897
12146,6.801944444444443,9422616289.269867
12147,12.077777777777795,9422616289.269867
12148,2.186111111111111,9422616289.269882
12149,27.51583333333333,9422616289.269882
12150,59.82583333333336,9422616289.269882
12151,36.0841666666667,9422616289.269836
12152,32.75506492111114,9422616289.269913
12153,47.15708492527778,9422616289.269867
12154,141.20160003555551,9422616289.269913
12155,49.94796882694447,9422616289.269913
12156,11.78083333333334,9422616289.269913
12157,0,9422616289.269882
12158,3.229722222222221,9422616289.269821
12159,0,9422616289.269897
12160,0.8697222222222223,9422616289.269897
12161,12.785531823888892,9422616289.269897
12162,179.40083333333715,9422616289.269897
12163,12.144722222222224,9422616289.269836
12164,20.125833333333343,9422616289.269897
12165,0,9422616289.269836
12166,0,9422616289.269867
12167,0,9422616289.269928
12168,0,9422616289.269836
12169,4.949722222222223,9422616289.269928
12170,1.0669444444444445,9422616289.269836
12171,0,9422616289.269867
12172,47.235000000000014,9422616289.269897
12173,3.0909678480555556,9422616289.269836
12174,15.425833333333332,9422616289.269836
12175,10.786111111111111,9422616289.269989
12176,18.290555555555553,9422616289.269867
12177,20.260669388611113,9422616289.269836
12178,162.30437834972224,9422616289.269928
12179,97.32805555555564,9422616289.269928
12180,439.8486260866667,9422616289.269867
12181,68.61749999999998,9422616289.269928
12182,359.9075355741668,9422616289.269928
12183,311.53954851,9422616289.269928
12184,112.01000000000003,9422616289.269897
12185,15.831388888888892,9422616289.269836
12186,0,9422616289.269867
12187,0.09222222222222223,9422616289.269867
12188,0.7313888888888889,9422616289.269714
12189,0,9422616289.27002
12190,46.45000000000003,9422616289.269775
12191,0,9422616289.27002
12192,21.329444444444444,9422616289.269836
12193,13.271388888888891,9422616289.269897
12194,6.263333333333334,9422616289.269897
12195,0.3938888888888889,9422616289.269897
12196,25.40833333333334,9422616289.269897
12197,0,9422616289.269775
12198,51.87194444444447,9422616289.269836
12199,139.18999999999983,9422616289.269897
12200,316.23689182472515,9422616289.269897
12201,37.47055555555556,9422616289.269897
12202,0,9422616289.269775
12203,0,9422616289.269958
12204,0,9422616289.269775
12205,0,9422616289.269958
12206,0,9422616289.269897
12207,0,9422616289.269897
12208,0,9422616289.269775
12209,0,9422616289.269958
12210,0,9422616289.269897
12211,0,9422616289.269897
12212,0,9422616289.269775
12213,0,9422616289.269836
12214,0,9422616289.269897
12215,0,9422616289.269775
12216,0,9422616289.27002
12217,0,9422616289.269775
12218,0,9422616289.269897
12219,0,9422616289.269897
12220,0,9422616289.269775
12221,0,9422616289.269958
12222,0,9422616289.27002
12223,0,9422616289.269836
12224,0,9422616289.269836
12225,0,9422616289.269653
12226,12.536388888888922,9422616289.269958
12227,31.939722222222137,9422616289.269836
12228,0,9422616289.269958
12229,0,9422616289.269836
12230,78.02083333333326,9422616289.269958
12231,217.76055555556292,9422616289.269836
12232,61.31861111111114,9422616289.269897
12233,24.075000000000053,9422616289.269836
12234,0,9422616289.269958
12235,0,9422616289.269836
12236,0,9422616289.269958
12237,0,9422616289.269958
12238,0,9422616289.269897
12239,0,9422616289.269775
12240,0,9422616289.27002
12241,0,9422616289.269775
12242,0,9422616289.269897
12243,0,9422616289.269897
12244,0,9422616289.269897
12245,0,9422616289.269958
12246,0,9422616289.269836
12247,0,9422616289.269897
12248,0,9422616289.269653
12249,0,9422616289.27002
12250,0,9422616289.27002
12251,0,9422616289.27002
12252,0,9422616289.269653
12253,0,9422616289.27002
12254,0,9422616289.269897
12255,0,9422616289.270142
12256,0,9422616289.269653
12257,0,9422616289.27002
12258,0,9422616289.269897
12259,0,9422616289.27002
12260,0,9422616289.269775
12261,0,9422616289.27002
12262,0,9422616289.269775
12263,0,9422616289.269775
12264,0,9422616289.269897
12265,0,9422616289.269775
12266,0,9422616289.269775
12267,0,9422616289.270142
12268,0,9422616289.269531
12269,0,9422616289.270264
12270,0,9422616289.269653
12271,0,9422616289.27002
12272,696.3374638672199,9422616289.269653
12273,18.82138888888889,9422616289.270264
12274,1190.8343835488822,9422616289.269653
12275,759.8461440063842,9422616289.27002
12276,348.49361111111193,9422616289.269531
12277,95.96444444444448,9422616289.269897
12278,0,9422616289.27002
12279,0,9422616289.27002
12280,0,9422616289.269531
12281,0,9422616289.269897
12282,1.765833333333334,9422616289.269897
12283,183.4882545811112,9422616289.27002
12284,970.9954386277903,9422616289.269897
12285,1002.8985828402919,9422616289.269775
12286,204.67515006944447,9422616289.27002
12287,538.7654467366723,9422616289.269775
12288,758.5597441100006,9422616289.269775
12289,540.1328213799991,9422616289.269897
12290,41.802500000000016,9422616289.27002
12291,0,9422616289.269531
12292,0,9422616289.270142
12293,0.6252777777777779,9422616289.269287
12294,0,9422616289.270386
12295,0,9422616289.269531
12296,143.23999999999958,9422616289.27002
12297,1161.8936275294225,9422616289.269653
12298,1026.6862647666435,9422616289.27002
12299,158.82194444444457,9422616289.269775
12300,1118.1359619205589,9422616289.27002
12301,2506.923865726383,9422616289.269531
12302,1769.5293423200053,9422616289.269897
12303,1131.597187185003,9422616289.27002
12304,93.74666666666675,9422616289.27002
12305,2452.370111937223,9422616289.269531
12306,1719.928165640789,9422616289.27002
12307,200.72510695055541,9422616289.27002
12308,0,9422616289.269775
12309,0.528888888888889,9561638564.391846
12310,0,9561638564.391846
12311,0,9561638564.391724
12312,88.85055555555556,9561638564.39148
12313,166.98707691638887,9561638564.391968
12314,237.99134053805588,9561638564.39148
12315,496.59241771611187,9561638564.391602
12316,762.3803591286119,9561638564.391968
12317,143.35972222222227,9561638564.391724
12318,61.487520220555595,9561638564.391602
12319,34.82000000000001,9561638564.391724
12320,55.521919106111135,9561638564.391602
12321,55.09777777777782,9561638564.391846
12322,88.32722222222262,9561638564.39148
12323,76.82777777777778,9561638564.391968
12324,4.368888888888883,9561638564.391602
12325,14.702500000000017,9561638564.391724
12326,17.041388888888896,9561638564.391724
12327,0,9561638564.391602
12328,5.0180555555555495,9561638564.391846
12329,9.606111111111112,9561638564.391968
12330,0,9561638564.391235
12331,0,9561638564.391968
12332,0,9561638564.391602
12333,0,9561638564.39209
12334,0,9561638564.391235
12335,0,9561638564.392212
12336,0,9561638564.391846
12337,0,9561638564.391724
12338,0,9561638564.391724
12339,0,9561638564.39209
12340,0,9561638564.391724
12341,0,9561638564.391724
12342,0,9561638564.391724
12343,0,9561638564.391357
12344,0,9561638564.39209
12345,0,9561638564.39148
12346,0,9561638564.39209
12347,0.9358333333333334,9561638564.391602
12348,0,9561638564.391968
12349,0,9561638564.391357
12350,0,9561638564.39209
12351,4.457897494999997,9561638564.391602
12352,0,9561638564.391724
12353,0,9561638564.391724
12354,0,9561638564.391846
12355,0,9561638564.391602
12356,0,9561638564.39148
12357,0,9561638564.391968
12358,0,9561638564.391602
12359,15.820000000000004,9561638564.391846
12360,17.87972222222221,9561638564.391846
12361,11.645000000000026,9561638564.391724
12362,0,9561638564.391968
12363,18.97833333333334,9561638564.391357
12364,1.968611111111111,9561638564.391968
12365,7.401944444444444,9561638564.391602
12366,0,9561638564.391602
12367,1.6944444444444442,9561638564.391968
12368,0,9561638564.391846
12369,4.733888888888887,9561638564.391357
12370,0,9561638564.391724
12371,28.39247405833335,9561638564.391846
12372,4.832777777777777,9561638564.391602
12373,0,9561638564.391846
12374,0,9561638564.391785
12375,0,9561638564.391663
12376,0,9561638564.391663
12377,0,9561638564.391846
12378,0,9561638564.391602
12379,0,9561638564.391724
12380,0,9561638564.391846
12381,0,9561638564.391846
12382,0,9561638564.391785
12383,0,9561638564.391663
12384,0,9561638564.391907
12385,0,9561638564.391663
12386,0,9561638564.391785
12387,0,9561638564.391785
12388,0,9561638564.391724
12389,0,9561638564.391785
12390,0,9561638564.391785
12391,0,9561638564.391785
12392,0,9561638564.391602
12393,0,9561638564.391724
12394,0,9561638564.391785
12395,0,9561638564.391724
12396,0,9561638564.391785
12397,0,9561638564.391846
12398,0,9561638564.391663
12399,0,9561638564.391846
12400,0,9561638564.391663
12401,0,9561638564.391785
12402,1.5672222222222214,9561638564.391846
12403,1.0663888888888895,9561638564.391663
12404,0,9561638564.391663
12405,0,9561638564.391724
12406,0,9561638564.391785
12407,0,9561638564.391785
12408,0,9561638564.391724
12409,20.237777777777776,9561638564.39154
12410,0,9561638564.391785
12411,0,9561638564.391602
12412,3.1266666666666665,9561638564.392029
12413,4.398611111111109,9561638564.391663
12414,4318.9793630011145,9561638564.391846
12415,395.3717218936114,9561638564.391785
12416,33.220000000000034,9561638564.391724
12417,978.3954837866684,9561638564.391602
12418,1874.4629995255568,9561638564.391907
12419,1847.2125519358367,9561638564.391602
12420,537.4449246483337,9561638564.391724
12421,871.8793093197296,9561638564.391846
12422,5906.910127829449,9561638564.391693
12423,4550.13862811834,9561638564.391724
12424,56.809259662222274,9561638564.391785
12425,317.726388888889,9561638564.391846
12426,471.5271544813888,9561638564.391754
12427,836.8436938155555,9561638564.391754
12428,587.1633308372224,9561638564.391754
12429,309.8859395183334,9561638564.391815
12430,325.3203833869444,9561638564.391693
12431,208.84583333333325,9561638564.391724
12432,84.66805555555554,9561638564.391785
12433,70.45166666666668,9561638564.391724
12434,18.5625,9561638564.391724
12435,32.15818257833334,9561638564.391815
12436,123.74361111111124,9561638564.391693
12437,125.00611111111115,9561638564.391785
12438,103.45972222222224,9561638564.391754
12439,3.180555555555555,9561638564.391693
12440,16.454764056388914,9561638564.391846
12441,5.09138888888889,9561638564.391754
12442,0,9561638564.391754
12443,43.727620597222135,9561638564.391754
12444,0,9561638564.391663
12445,0,9561638564.391693
12446,0,9561638564.391815
12447,0,9561638564.391754
12448,0,9561638564.391785
12449,0,9561638564.391663
12450,0,9561638564.391754
12451,0,9561638564.391754
12452,0,9561638564.391785
12453,0,9561638564.391739
12454,0,9561638564.391739
12455,0,9561638564.391754
12456,0,9561638564.391724
12457,33.63000000000001,9561638564.391739
12458,34.787222222222226,9561638564.391754
12459,0,9561638564.39177
12460,1.9775,9561638564.391739
12461,22.703611111111123,9561638564.391708
12462,11.181388888888888,9561638564.39177
12463,0,9561638564.39177
12464,0,9561638564.391708
12465,0,9561638564.39177
12466,0.10638888888888887,9561638564.391747
12467,2.061666666666666,9561638564.391739
12468,0,9561638564.391747
12469,0,9561638564.391747
12470,0,9561638564.391747
12471,0,9561638564.391739
12472,0,9561638564.391754
12473,0,9561638564.391747
12474,0,9561638564.39175
12475,3.495277777777776,9561638564.391747
12476,0.04805555555555556,9561638564.39175
12477,0.2475,9561638564.391748
12478,0,9561638564.391747
12479,0,9561638564.391747
12480,0,9561638564.391747
12481,0,9561638564.391747
12482,0.5863888888888888,9561638564.391743
12483,0.2511111111111111,9561638564.39175
12484,0,9561638564.39175
12485,0,9561638564.391754
12486,0,9561638564.391731
12487,0.2736111111111111,9561638564.391747
12488,29.281944444444488,9561638564.391762
12489,27.941944444444506,9561638564.391762
12490,0,9561638564.391747
12491,0,9561638564.391739
12492,0,9561638564.391754
12493,1.1161111111111113,9561638564.391708
12494,0,9561638564.391754
12495,9.83861111111111,9561638564.39177
12496,8.995000000000015,9561638564.391739
12497,12.896666666666663,9561638564.391739
12498,29.84444444444445,9561638564.39177
12499,475.86613572722206,9561638564.39177
12500,1679.121036421123,9561638564.391754
12501,2315.05513409918,9561638564.391739
12502,879.8725052658363,9561638564.391754
12503,157.75770080222236,9561638564.391754
12504,667.5339891327793,9561638564.391739
12505,330.96258697583306,9561638564.39177
12506,58.842882800555536,9561638564.391754
12507,17.348333333333354,9561638564.391754
12508,12.447777777777777,9561638564.391663
12509,3.474166666666664,9561638564.391785
12510,0,9561638564.391724
12511,14.259722222222228,9561638564.391815
12512,217.26861111111089,9561638564.391754
12513,279.40159758611117,9561638564.391693
12514,232.96222222222224,9561638564.391785
12515,1.8369444444444445,9561638564.391754
12516,0,9561638564.391693
12517,0,9561638564.391815
12518,0,9561638564.391724
12519,0.2202777777777778,9561638564.391754
12520,9.854444444444445,9561638564.391754
12521,2.550555555555556,9561638564.391663
12522,0,9561638564.391815
12523,107.68750000000004,9561638564.391754
12524,144.3122222222222,9561638564.391724
12525,192.44583333333344,9561638564.391785
12526,94.60939499833336,9561638564.391724
12527,95.37825954583332,9561638564.391663
12528,403.2547655955555,9561638564.391815
12529,357.6152777777781,9561638564.391754
12530,578.2963589247224,9561638564.391693
12531,415.4540541136111,9561638564.391693
12532,411.7133333333335,9561638564.391815
12533,632.2887071144451,9561638564.391785
12534,347.595815594445,9561638564.391724
12535,345.7533333333336,9561638564.391663
12536,205.5552277713889,9561638564.391785
12537,527.8346816027816,9561638564.391724
12538,180.84481036083366,9561638564.391602
12539,42.21305555555556,9561638564.391968
12540,256.66860674333356,9561638564.391663
12541,105.78805555555556,9561638564.391724
12542,132.02960762472236,9561638564.391724
12543,248.1521342863887,9561638564.391785
12544,247.4666666666669,9561638564.391846
12545,42.80138888888887,9561638564.391663
12546,148.1647222222223,9561638564.391846
12547,29.660650630833334,9561638564.391663
12548,25.47494380138889,9561638564.391724
12549,68.80722222222228,9561638564.391724
12550,423.71800785055825,9561638564.391846
12551,3.8372222222222225,9561638564.391785
12552,0,9561638564.391724
12553,0,9561638564.391785
12554,0,9561638564.391602
12555,0,9561638564.392029
12556,0,9561638564.391663
12557,0,9561638564.391846
12558,0,9561638564.391663
12559,0,9561638564.391785
12560,0,9561638564.391724
12561,0,9561638564.391785
12562,0,9561638564.391785
12563,0,9561638564.391724
12564,0,9561638564.391663
12565,0,9561638564.391785
12566,0,9561638564.391846
12567,0,9561638564.391663
12568,0,9561638564.391785
12569,0,9561638564.391602
12570,0,9561638564.391785
12571,0,9561638564.391846
12572,0,9561638564.391785
12573,0,9561638564.391724
12574,0,9561638564.391663
12575,0,9561638564.391602
12576,0,9561638564.391724
12577,2.6244444444444417,9561638564.391785
12578,9.769722222222224,9561638564.391907
12579,255.68138888888927,9561638564.391785
12580,1306.018051330036,9561638564.391724
12581,2531.407191645894,9561638564.391785
12582,1652.969726258916,9561638564.391663
12583,927.1983333333484,9561638564.391785
12584,733.7991666666701,9561638564.39154
12585,0,9561638564.391785
12586,0,9561638564.391907
12587,0,9561638564.391846
12588,0,9561638564.391724
12589,0,9561638564.391602
12590,0,9561638564.391846
12591,0,9561638564.391724
12592,0,9561638564.391663
12593,0,9561638564.391724
12594,0,9561638564.391907
12595,0,9561638564.391602
12596,0,9561638564.391846
12597,0,9561638564.391846
12598,0,9561638564.39148
12599,0,9561638564.391846
12600,0,9561638564.39209
12601,0,9561638564.391724
12602,0,9561638564.391602
12603,0,9561638564.39209
12604,0,9561638564.39148
12605,0,9561638564.391846
12606,0,9561638564.39148
12607,0,9561638564.391724
12608,0,9561638564.391846
12609,0,9561638564.391602
12610,0,9561638564.39209
12611,0,9561638564.391724
12612,0,9561638564.391724
12613,0,9561638564.391846
12614,0,9561638564.391846
12615,0,9561638564.391724
12616,0,9561638564.39148
12617,0,9561638564.39209
12618,0,9561638564.391357
12619,0,9561638564.391846
12620,0,9561638564.39148
12621,171.24332567611123,9561638564.39209
12622,523.849626842779,9561638564.391602
12623,727.9997325783268,9561638564.392212
12624,230.26993534666735,9561638564.391357
12625,173.08666666666673,9561638564.391846
12626,13.162222222222224,9561638564.391724
12627,424.59869783666903,9561638564.39148
12628,0,9561638564.391968
12629,0,9561638564.391602
12630,0,9561638564.39148
12631,0,9561638564.391724
12632,25.496111111111105,9561638564.392334
12633,199.01222222222225,9561638564.391235
12634,536.3091666666675,9561638564.391968
12635,227.3052777777777,9561638564.391602
12636,63.81055555555563,9561638564.39209
12637,19.71138888888888,9561638564.391235
12638,17.35,9561638564.391968
12639,18.10833333333334,9561638564.391968
12640,0,9561638564.391602
12641,0,9561638564.391846
12642,0,9561638564.391724
12643,0,9561638564.39148
12644,0,9561638564.39209
12645,0,9561638564.391724
12646,102.78694444444409,9561638564.391968
12647,157.14194444444462,9561638564.391602
12648,5.227777777777777,9561638564.391846
12649,0,9561638564.391724
12650,175.3469444444445,9561638564.391602
12651,453.55111111111177,9561638564.391968
12652,989.9659568191686,9561638564.391724
12653,78.12843844027782,9561638564.391602
12654,0,9561638564.392212
12655,989.347618492202,9561638564.391724
12656,8476.675425860883,9561638564.391724
12657,1082.0062105625016,9561638564.391724
12658,1.9430555555555555,9561638564.391846
12659,7.15,9697748073.43518
12660,3.919166666666666,9697748073.434814
12661,4.434722222222222,9697748073.435059
12662,334.31691909138914,9697748073.435059
12663,490.7011092530568,9697748073.434814
12664,409.73066121222206,9697748073.435059
12665,283.2575000000002,9697748073.434692
12666,221.2800000000001,9697748073.434937
12667,82.88874173027786,9697748073.435059
12668,85.2758333333334,9697748073.434814
12669,40.37166666666671,9697748073.435303
12670,44.6952777777778,9697748073.43457
12671,40.6041666666667,9697748073.435303
12672,153.62435567111154,9697748073.434814
12673,61.29656874444447,9697748073.435059
12674,1.0683333333333331,9697748073.434448
12675,39.88527777777776,9697748073.434937
12676,21.12888888888889,9697748073.434937
12677,16.765833333333408,9697748073.435059
12678,90.53416666666736,9697748073.434937
12679,91.71621268333378,9697748073.435303
12680,14.951762711944486,9697748073.434692
12681,17.21500000000005,9697748073.435059
12682,1.5883333333333325,9697748073.435059
12683,0,9697748073.434814
12684,0,9697748073.43457
12685,0.5716666666666667,9697748073.435303
12686,0,9697748073.434937
12687,7.368888888888888,9697748073.435059
12688,0,9697748073.434937
12689,0,9697748073.435303
12690,0,9697748073.434692
12691,0,9697748073.434937
12692,0,9697748073.435059
12693,0,9697748073.434692
12694,0,9697748073.43518
12695,3.948333333333332,9697748073.434937
12696,0,9697748073.43518
12697,2.755,9697748073.434814
12698,0,9697748073.435303
12699,0,9697748073.434692
12700,3.033888888888889,9697748073.435303
12701,17.327222222222225,9697748073.434326
12702,0,9697748073.434937
12703,0,9697748073.434937
12704,0,9697748073.435059
12705,0,9697748073.434937
12706,0,9697748073.434937
12707,0,9697748073.435059
12708,0,9697748073.434814
12709,9.840000000000009,9697748073.435059
12710,21.821111111111097,9697748073.435059
12711,0,9697748073.434692
12712,0.3808333333333333,9697748073.435303
12713,0,9697748073.434814
12714,0,9697748073.43518
12715,0,9697748073.435059
12716,0,9697748073.434937
12717,7.9475,9697748073.435059
12718,11.899722222222234,9697748073.434814
12719,17.501111111111108,9697748073.434692
12720,0,9697748073.434814
12721,5.284722222222221,9697748073.434937
12722,0,9697748073.435059
12723,0.8005555555555558,9697748073.43518
12724,15.508930592500008,9697748073.434814
12725,0,9697748073.435059
12726,0,9697748073.434875
12727,0.01666666666666666,9697748073.435059
12728,14.52388888888891,9697748073.434875
12729,0,9697748073.435059
12730,0,9697748073.43512
12731,0,9697748073.434875
12732,0,9697748073.434998
12733,0,9697748073.434814
12734,0,9697748073.434998
12735,0,9697748073.435059
12736,0,9697748073.434875
12737,0,9697748073.435059
12738,0,9697748073.434998
12739,0,9697748073.434937
12740,0,9697748073.434937
12741,0,9697748073.434937
12742,0,9697748073.434875
12743,0,9697748073.434937
12744,0,9697748073.434998
12745,0,9697748073.435059
12746,0,9697748073.434937
12747,0,9697748073.434998
12748,0,9697748073.434937
12749,0,9697748073.434998
12750,0,9697748073.435059
12751,0,9697748073.434937
12752,0,9697748073.434875
12753,11.778333333333332,9697748073.434937
12754,0,9697748073.434937
12755,0,9697748073.435059
12756,0,9697748073.434814
12757,0,9697748073.434998
12758,0,9697748073.434937
12759,0,9697748073.434937
12760,0,9697748073.435059
12761,0,9697748073.434692
12762,6.846388888888896,9697748073.43518
12763,1.2520848452777775,9697748073.434937
12764,479.86539007972306,9697748073.434937
12765,487.9805318055571,9697748073.434998
12766,75.11834227611119,9697748073.434937
12767,560.0792798905564,9697748073.434937
12768,32.38331643277778,9697748073.434937
12769,668.6602649350015,9697748073.434753
12770,1194.2449230741663,9697748073.434998
12771,7773.376993718633,9697748073.434998
12772,1337.7255169802754,9697748073.434937
12773,4848.915314137205,9697748073.434937
12774,314.1156755852801,9697748073.435059
12775,36.71333333333334,9697748073.434967
12776,245.99840107416665,9697748073.434937
12777,552.3030555555557,9697748073.434937
12778,459.0391666666666,9697748073.434998
12779,315.0513888888888,9697748073.434937
12780,440.16972222222216,9697748073.434937
12781,507.83521988888896,9697748073.434937
12782,409.6558094319446,9697748073.434998
12783,164.68472222222232,9697748073.434967
12784,132.90722222222217,9697748073.435028
12785,196.5797055350001,9697748073.434875
12786,145.27027777777778,9697748073.434937
12787,19.940833333333337,9697748073.434937
12788,106.31833333333336,9697748073.434967
12789,60.24444444444448,9697748073.434998
12790,18.78944444444445,9697748073.434937
12791,48.03555555555558,9697748073.434937
12792,12.181944444444452,9697748073.434906
